Task ID;Participant ID;Gender;Turn;Modus;TimestampStart;TimestampEnd;Duration;Behind;Point;Supervisor
0;19;male;1;Versus 2;0,03;2,86;2,83;False;+1;False
1;19;male;1;Versus 2;2,86;5,04;2,17;False;+1;False
2;19;male;1;Versus 2;5,04;8,88;3,84;False;+1;False
3;19;male;1;Versus 2;8,88;11,13;2,25;False;+1;False
4;19;male;1;Versus 2;11,13;12,85;1,72;False;+1;False
5;19;male;1;Versus 2;12,85;14,00;1,15;False;0;False
6;19;male;1;Versus 2;14,00;16,17;2,18;False;+1;False
7;19;male;1;Versus 2;16,17;20,21;4,03;False;+1;False
8;19;male;1;Versus 2;20,21;22,14;1,93;False;+1;False
9;19;male;1;Versus 2;22,14;24,12;1,98;False;+1;False
10;19;male;1;Versus 2;24,12;25,77;1,65;False;-1;False
11;19;male;1;Versus 2;25,77;28,73;2,95;True;+1;False
12;19;male;1;Versus 2;28,73;31,29;2,56;True;+1;False
13;19;male;1;Versus 2;31,29;33,41;2,12;True;+1;False
14;19;male;1;Versus 2;33,41;36,86;3,45;True;+1;False
15;19;male;1;Versus 2;36,86;38,23;1,38;True;+1;False
16;19;male;1;Versus 2;38,23;41,03;2,79;True;+1;False
17;19;male;1;Versus 2;41,03;44,75;3,72;True;-1;False
18;19;male;1;Versus 2;44,75;46,49;1,74;True;+1;False
19;19;male;1;Versus 2;46,49;48,19;1,70;True;+1;False
20;19;male;1;Versus 2;48,19;50,25;2,06;True;+1;False
21;19;male;1;Versus 2;50,25;52,54;2,29;True;+1;False
22;19;male;1;Versus 2;52,54;54,70;2,16;True;+1;False
23;19;male;1;Versus 2;54,70;56,02;1,32;True;0;False
24;19;male;1;Versus 2;56,02;60,44;4,42;True;+1;False
25;19;male;1;Versus 2;60,44;63,19;2,75;True;+1;False
26;19;male;1;Versus 2;63,19;65,75;2,56;True;+1;False
27;19;male;1;Versus 2;65,75;67,86;2,11;True;+1;False
28;19;male;1;Versus 2;67,86;69,94;2,07;True;+1;False
29;19;male;1;Versus 2;69,94;72,03;2,10;True;+1;False
30;19;male;1;Versus 2;72,03;73,73;1,70;True;+1;False
31;19;male;1;Versus 2;73,73;75,40;1,66;True;+1;False
32;19;male;1;Versus 2;75,40;78,28;2,88;True;+1;False
33;19;male;1;Versus 2;78,28;80,68;2,40;True;+1;False
34;19;male;1;Versus 2;80,68;82,08;1,40;True;+1;False
35;19;male;1;Versus 2;82,08;83,41;1,34;True;+1;False
36;19;male;1;Versus 2;83,41;85,14;1,73;True;+1;False
37;19;male;1;Versus 2;85,14;86,99;1,84;True;+1;False
38;19;male;1;Versus 2;86,99;88,39;1,40;True;+1;False
39;19;male;1;Versus 2;88,39;90,28;1,89;True;0;False
40;19;male;1;Versus 2;90,28;92,21;1,92;True;+1;False
41;19;male;1;Versus 2;92,21;93,40;1,19;True;0;False
42;19;male;1;Versus 2;93,40;95,67;2,27;True;+1;False
43;19;male;1;Versus 2;95,67;98,53;2,86;True;+1;False
44;19;male;1;Versus 2;98,53;100,09;1,56;True;+1;False
45;19;male;1;Versus 2;100,09;102,22;2,14;True;+1;False
46;19;male;1;Versus 2;102,22;104,63;2,40;True;+1;False
47;19;male;1;Versus 2;104,63;106,65;2,02;True;+1;False
48;19;male;1;Versus 2;106,65;110,36;3,71;True;+1;False
49;19;male;1;Versus 2;110,36;113,86;3,51;True;+1;False
50;19;male;1;Versus 2;113,86;116,04;2,17;True;+1;False
51;19;male;1;Versus 2;116,04;117,58;1,54;True;+1;False
52;19;male;1;Versus 2;117,58;119,70;2,12;True;+1;False
