Task ID;Participant ID;Gender;Turn;Modus;TimestampStart;TimestampEnd;Duration;Behind;Point;Supervisor
0;11;male;3;Versus 2;0,00;1,30;1,30;False;+1;False
1;11;male;3;Versus 2;1,30;2,57;1,27;False;+1;False
2;11;male;3;Versus 2;2,57;3,60;1,03;False;+1;False
3;11;male;3;Versus 2;3,60;5,15;1,55;False;+1;False
4;11;male;3;Versus 2;5,15;6,27;1,13;False;+1;False
5;11;male;3;Versus 2;6,27;7,83;1,56;False;+1;False
6;11;male;3;Versus 2;7,83;9,11;1,29;False;+1;False
7;11;male;3;Versus 2;9,11;10,33;1,21;False;+1;False
8;11;male;3;Versus 2;10,33;11,49;1,16;False;+1;False
9;11;male;3;Versus 2;11,49;12,62;1,13;False;+1;False
10;11;male;3;Versus 2;12,62;13,64;1,02;False;+1;False
11;11;male;3;Versus 2;13,64;14,74;1,10;False;-1;False
12;11;male;3;Versus 2;14,74;16,21;1,47;False;+1;False
13;11;male;3;Versus 2;16,21;17,39;1,18;False;+1;False
14;11;male;3;Versus 2;17,39;18,71;1,33;False;+1;False
15;11;male;3;Versus 2;18,71;21,49;2,78;False;+1;False
16;11;male;3;Versus 2;21,49;22,54;1,05;False;+1;False
17;11;male;3;Versus 2;22,54;23,66;1,12;False;+1;False
18;11;male;3;Versus 2;23,66;25,02;1,36;False;+1;False
19;11;male;3;Versus 2;25,02;26,04;1,03;False;+1;False
20;11;male;3;Versus 2;26,04;27,29;1,25;False;+1;False
21;11;male;3;Versus 2;27,29;28,29;1,00;False;+1;False
22;11;male;3;Versus 2;28,29;29,27;0,98;False;+1;False
23;11;male;3;Versus 2;29,27;30,32;1,05;False;+1;False
24;11;male;3;Versus 2;30,32;31,97;1,65;False;+1;False
25;11;male;3;Versus 2;31,97;32,95;0,98;False;+1;False
26;11;male;3;Versus 2;32,95;34,09;1,14;False;+1;False
27;11;male;3;Versus 2;34,09;35,56;1,47;False;+1;False
28;11;male;3;Versus 2;35,56;36,75;1,19;False;+1;False
29;11;male;3;Versus 2;36,75;38,12;1,37;False;+1;False
30;11;male;3;Versus 2;38,12;40,29;2,18;False;+1;False
31;11;male;3;Versus 2;40,29;41,83;1,54;False;+1;False
32;11;male;3;Versus 2;41,83;44,88;3,05;False;+1;False
33;11;male;3;Versus 2;44,88;46,10;1,22;False;+1;False
34;11;male;3;Versus 2;46,10;47,49;1,39;False;+1;False
35;11;male;3;Versus 2;47,49;48,43;0,94;False;+1;False
36;11;male;3;Versus 2;48,43;49,73;1,30;False;+1;False
37;11;male;3;Versus 2;49,73;51,80;2,07;False;+1;False
38;11;male;3;Versus 2;51,80;52,89;1,09;False;+1;False
39;11;male;3;Versus 2;52,89;54,68;1,79;False;+1;False
40;11;male;3;Versus 2;54,68;55,88;1,20;False;+1;False
41;11;male;3;Versus 2;55,88;57,09;1,21;False;+1;False
42;11;male;3;Versus 2;57,09;58,27;1,18;False;+1;False
43;11;male;3;Versus 2;58,27;59,72;1,45;False;+1;False
44;11;male;3;Versus 2;59,72;60,81;1,09;False;+1;False
45;11;male;3;Versus 2;60,81;64,79;3,98;True;+1;False
46;11;male;3;Versus 2;64,79;66,18;1,38;True;+1;False
47;11;male;3;Versus 2;66,18;67,52;1,34;False;+1;False
48;11;male;3;Versus 2;67,52;68,66;1,14;False;+1;False
49;11;male;3;Versus 2;68,66;69,99;1,34;False;+1;False
50;11;male;3;Versus 2;69,99;70,86;0,87;False;+1;False
51;11;male;3;Versus 2;70,86;72,25;1,39;False;+1;False
52;11;male;3;Versus 2;72,25;73,80;1,54;False;+1;False
53;11;male;3;Versus 2;73,80;75,14;1,34;False;+1;False
54;11;male;3;Versus 2;75,14;76,76;1,62;False;+1;False
55;11;male;3;Versus 2;76,76;78,13;1,38;False;+1;False
56;11;male;3;Versus 2;78,13;79,29;1,15;False;+1;False
57;11;male;3;Versus 2;79,29;80,92;1,63;False;+1;False
58;11;male;3;Versus 2;80,92;81,91;0,98;False;+1;False
59;11;male;3;Versus 2;81,91;83,48;1,57;False;+1;False
60;11;male;3;Versus 2;83,48;84,47;1,00;False;+1;False
61;11;male;3;Versus 2;84,47;86,73;2,26;False;+1;False
62;11;male;3;Versus 2;86,73;88,08;1,35;False;0;False
63;11;male;3;Versus 2;88,08;89,38;1,29;True;+1;False
64;11;male;3;Versus 2;89,38;90,78;1,41;True;+1;False
65;11;male;3;Versus 2;90,78;92,04;1,26;False;+1;False
66;11;male;3;Versus 2;92,04;93,14;1,10;False;+1;False
67;11;male;3;Versus 2;93,14;94,42;1,29;False;+1;False
68;11;male;3;Versus 2;94,42;95,98;1,55;False;+1;False
69;11;male;3;Versus 2;95,98;97,12;1,15;False;+1;False
70;11;male;3;Versus 2;97,12;98,14;1,02;False;+1;False
71;11;male;3;Versus 2;98,14;99,32;1,18;False;+1;False
72;11;male;3;Versus 2;99,32;100,97;1,65;False;+1;False
73;11;male;3;Versus 2;100,97;102,63;1,66;False;+1;False
74;11;male;3;Versus 2;102,63;103,91;1,28;False;+1;False
75;11;male;3;Versus 2;103,91;105,32;1,41;False;+1;False
76;11;male;3;Versus 2;105,32;108,55;3,23;True;+1;False
77;11;male;3;Versus 2;108,55;109,86;1,31;True;+1;False
78;11;male;3;Versus 2;109,86;110,80;0,94;False;+1;False
79;11;male;3;Versus 2;110,80;112,59;1,79;False;+1;False
80;11;male;3;Versus 2;112,59;114,04;1,45;False;+1;False
81;11;male;3;Versus 2;114,04;115,09;1,05;False;+1;False
