Task ID;Participant ID;Gender;Turn;Modus;TimestampStart;TimestampEnd;Duration;Behind;Point;Supervisor
0;6;male;2;Versus 2;0,00;1,31;1,31;True;+1;False
1;6;male;2;Versus 2;1,31;2,84;1,53;False;+1;False
2;6;male;2;Versus 2;2,84;4,35;1,51;False;+1;False
3;6;male;2;Versus 2;4,35;5,48;1,12;False;+1;False
4;6;male;2;Versus 2;5,48;6,98;1,51;False;+1;False
5;6;male;2;Versus 2;6,98;8,54;1,56;False;+1;False
6;6;male;2;Versus 2;8,54;10,18;1,64;False;+1;False
7;6;male;2;Versus 2;10,18;11,44;1,26;False;+1;False
8;6;male;2;Versus 2;11,44;12,51;1,07;False;+1;False
9;6;male;2;Versus 2;12,51;13,84;1,33;False;+1;False
10;6;male;2;Versus 2;13,84;15,25;1,42;False;+1;False
11;6;male;2;Versus 2;15,25;16,41;1,15;False;+1;False
12;6;male;2;Versus 2;16,41;17,75;1,35;False;+1;False
13;6;male;2;Versus 2;17,75;18,99;1,23;False;+1;False
14;6;male;2;Versus 2;18,99;21,66;2,67;False;+1;False
15;6;male;2;Versus 2;21,66;22,69;1,03;False;+1;False
16;6;male;2;Versus 2;22,69;24,09;1,41;False;+1;False
17;6;male;2;Versus 2;24,09;25,40;1,31;False;+1;False
18;6;male;2;Versus 2;25,40;26,40;1,00;False;+1;False
19;6;male;2;Versus 2;26,40;27,32;0,91;False;+1;False
20;6;male;2;Versus 2;27,32;28,84;1,52;False;+1;False
21;6;male;2;Versus 2;28,84;30,47;1,63;False;+1;False
22;6;male;2;Versus 2;30,47;31,88;1,41;False;+1;False
23;6;male;2;Versus 2;31,88;33,37;1,49;False;+1;False
24;6;male;2;Versus 2;33,37;34,54;1,17;False;+1;False
25;6;male;2;Versus 2;34,54;35,60;1,06;False;-1;False
26;6;male;2;Versus 2;35,60;37,45;1,85;True;+1;False
27;6;male;2;Versus 2;37,45;38,47;1,02;True;+1;False
28;6;male;2;Versus 2;38,47;39,58;1,11;True;+1;False
29;6;male;2;Versus 2;39,58;41,08;1,50;True;+1;False
30;6;male;2;Versus 2;41,08;42,31;1,23;False;+1;False
31;6;male;2;Versus 2;42,31;43,35;1,05;False;+1;False
32;6;male;2;Versus 2;43,35;44,33;0,98;False;+1;False
33;6;male;2;Versus 2;44,33;45,62;1,29;False;+1;False
34;6;male;2;Versus 2;45,62;47,28;1,66;True;+1;False
35;6;male;2;Versus 2;47,28;48,38;1,10;True;+1;False
36;6;male;2;Versus 2;48,38;51,10;2,72;True;+1;False
37;6;male;2;Versus 2;51,10;52,62;1,52;True;+1;False
38;6;male;2;Versus 2;52,62;53,58;0,96;True;+1;False
39;6;male;2;Versus 2;53,58;55,00;1,42;True;+1;False
40;6;male;2;Versus 2;55,00;56,69;1,69;True;+1;False
41;6;male;2;Versus 2;56,69;58,33;1,64;True;+1;False
42;6;male;2;Versus 2;58,33;60,33;2,00;True;+1;False
43;6;male;2;Versus 2;60,33;62,20;1,88;True;+1;False
44;6;male;2;Versus 2;62,20;63,75;1,55;True;+1;False
45;6;male;2;Versus 2;63,75;65,15;1,39;True;+1;False
46;6;male;2;Versus 2;65,15;66,36;1,22;True;+1;False
