Task ID;Participant ID;Gender;Turn;Modus;TimestampStart;TimestampEnd;Duration;Behind;Point;Supervisor
0;13;male;2;Versus 2;0,00;1,82;1,81;True;+1;False
1;13;male;2;Versus 2;1,82;3,36;1,54;False;+1;False
2;13;male;2;Versus 2;3,36;5,56;2,20;False;+1;False
3;13;male;2;Versus 2;5,56;6,75;1,19;False;+1;False
4;13;male;2;Versus 2;6,75;8,55;1,80;False;+1;False
5;13;male;2;Versus 2;8,55;11,32;2,77;False;+1;False
6;13;male;2;Versus 2;11,32;13,33;2,00;False;+1;False
7;13;male;2;Versus 2;13,33;15,12;1,79;False;+1;False
8;13;male;2;Versus 2;15,12;16,34;1,22;False;+1;False
9;13;male;2;Versus 2;16,34;18,30;1,96;False;+1;False
10;13;male;2;Versus 2;18,30;19,79;1,49;False;+1;False
11;13;male;2;Versus 2;19,79;20,78;0,99;False;+1;False
12;13;male;2;Versus 2;20,78;22,66;1,88;False;+1;False
13;13;male;2;Versus 2;22,66;24,19;1,53;False;+1;False
14;13;male;2;Versus 2;24,19;27,55;3,36;False;+1;False
15;13;male;2;Versus 2;27,55;28,68;1,14;False;+1;False
16;13;male;2;Versus 2;28,68;30,76;2,08;False;+1;False
17;13;male;2;Versus 2;30,76;32,35;1,58;False;+1;False
18;13;male;2;Versus 2;32,35;34,10;1,76;False;+1;False
19;13;male;2;Versus 2;34,10;35,65;1,54;False;+1;False
20;13;male;2;Versus 2;35,65;37,76;2,11;False;+1;False
21;13;male;2;Versus 2;37,76;40,91;3,15;False;+1;False
22;13;male;2;Versus 2;40,91;42,67;1,76;False;+1;False
23;13;male;2;Versus 2;42,67;44,58;1,91;False;+1;False
24;13;male;2;Versus 2;44,58;45,75;1,18;False;+1;False
25;13;male;2;Versus 2;45,75;47,31;1,56;False;+1;False
26;13;male;2;Versus 2;47,31;49,07;1,76;False;+1;False
27;13;male;2;Versus 2;49,07;50,46;1,39;False;+1;False
28;13;male;2;Versus 2;50,46;52,01;1,54;False;+1;False
29;13;male;2;Versus 2;52,01;53,78;1,77;False;+1;False
30;13;male;2;Versus 2;53,78;55,00;1,22;False;+1;False
31;13;male;2;Versus 2;55,00;56,40;1,40;False;+1;False
32;13;male;2;Versus 2;56,40;57,86;1,46;False;+1;False
33;13;male;2;Versus 2;57,86;59,30;1,44;False;+1;False
34;13;male;2;Versus 2;59,30;61,58;2,28;False;+1;False
35;13;male;2;Versus 2;61,58;62,67;1,09;False;+1;False
36;13;male;2;Versus 2;62,67;64,27;1,60;False;+1;False
37;13;male;2;Versus 2;64,27;65,65;1,37;False;+1;False
38;13;male;2;Versus 2;65,65;66,88;1,23;False;+1;False
39;13;male;2;Versus 2;66,88;68,40;1,52;False;+1;False
40;13;male;2;Versus 2;68,40;70,18;1,78;False;+1;False
41;13;male;2;Versus 2;70,18;71,57;1,39;False;+1;False
42;13;male;2;Versus 2;71,57;73,21;1,63;False;+1;False
43;13;male;2;Versus 2;73,21;74,34;1,14;False;+1;False
44;13;male;2;Versus 2;74,34;75,84;1,50;False;+1;False
45;13;male;2;Versus 2;75,84;77,73;1,88;False;+1;False
46;13;male;2;Versus 2;77,73;79,09;1,36;False;+1;False
47;13;male;2;Versus 2;79,09;81,98;2,90;False;+1;False
48;13;male;2;Versus 2;81,98;83,72;1,74;False;+1;False
49;13;male;2;Versus 2;83,72;85,91;2,19;False;+1;False
50;13;male;2;Versus 2;85,91;87,96;2,05;False;+1;False
51;13;male;2;Versus 2;87,96;89,25;1,29;False;+1;False
52;13;male;2;Versus 2;89,25;90,87;1,62;False;+1;False
53;13;male;2;Versus 2;90,87;92,11;1,24;False;+1;False
54;13;male;2;Versus 2;92,11;93,27;1,16;False;+1;False
55;13;male;2;Versus 2;93,27;95,77;2,50;False;+1;False
56;13;male;2;Versus 2;95,77;97,48;1,71;False;+1;False
57;13;male;2;Versus 2;97,48;98,74;1,26;False;+1;False
58;13;male;2;Versus 2;98,74;100,32;1,57;False;+1;False
59;13;male;2;Versus 2;100,32;101,46;1,15;False;+1;False
60;13;male;2;Versus 2;101,46;103,47;2,01;False;+1;False
61;13;male;2;Versus 2;103,47;105,70;2,23;False;+1;False
62;13;male;2;Versus 2;105,70;109,39;3,69;True;+1;False
63;13;male;2;Versus 2;109,39;111,45;2,05;True;+1;False
64;13;male;2;Versus 2;111,45;112,75;1,31;False;+1;False
65;13;male;2;Versus 2;112,75;114,30;1,54;False;+1;False
66;13;male;2;Versus 2;114,30;115,73;1,43;False;+1;False
67;13;male;2;Versus 2;115,73;117,40;1,67;False;+1;False
68;13;male;2;Versus 2;117,40;118,87;1,48;False;+1;False
