Task ID;Participant ID;Gender;Turn;Modus;TimestampStart;TimestampEnd;Duration;Behind;Point;Supervisor
0;13;male;3;Versus;0,00;1,92;1,92;True;+1;False
1;13;male;3;Versus;1,92;4,15;2,23;True;+1;False
2;13;male;3;Versus;4,15;5,31;1,16;False;+1;False
3;13;male;3;Versus;5,31;6,89;1,58;False;+1;False
4;13;male;3;Versus;6,89;8,69;1,81;False;+1;False
5;13;male;3;Versus;8,69;12,91;4,21;True;+1;False
6;13;male;3;Versus;12,91;14,78;1,87;True;+1;False
7;13;male;3;Versus;14,78;16,49;1,72;True;+1;False
8;13;male;3;Versus;16,49;18,40;1,91;True;+1;False
9;13;male;3;Versus;18,40;21,67;3,27;True;+1;False
10;13;male;3;Versus;21,67;24,54;2,87;True;+1;False
11;13;male;3;Versus;24,54;25,92;1,38;True;+1;False
12;13;male;3;Versus;25,92;27,14;1,22;True;+1;False
13;13;male;3;Versus;27,14;28,69;1,54;True;+1;False
14;13;male;3;Versus;28,69;30,68;2,00;True;+1;False
15;13;male;3;Versus;30,68;32,77;2,09;True;+1;False
16;13;male;3;Versus;32,77;34,45;1,67;True;+1;False
17;13;male;3;Versus;34,45;36,08;1,63;True;+1;False
18;13;male;3;Versus;36,08;37,73;1,65;True;+1;False
19;13;male;3;Versus;37,73;38,93;1,20;True;+1;False
20;13;male;3;Versus;38,93;40,48;1,55;False;+1;False
21;13;male;3;Versus;40,48;41,86;1,38;False;+1;False
22;13;male;3;Versus;41,86;43,16;1,30;False;+1;False
23;13;male;3;Versus;43,16;44,92;1,76;False;+1;False
24;13;male;3;Versus;44,92;46,18;1,26;False;+1;False
25;13;male;3;Versus;46,18;47,39;1,21;False;+1;False
26;13;male;3;Versus;47,39;48,81;1,42;False;+1;False
27;13;male;3;Versus;48,81;50,57;1,76;False;+1;False
28;13;male;3;Versus;50,57;51,94;1,37;False;+1;False
29;13;male;3;Versus;51,94;53,51;1,57;False;+1;False
30;13;male;3;Versus;53,51;55,68;2,17;True;+1;False
31;13;male;3;Versus;55,68;56,96;1,28;True;+1;False
32;13;male;3;Versus;56,96;59,46;2,50;True;+1;False
33;13;male;3;Versus;59,46;60,82;1,35;True;+1;False
34;13;male;3;Versus;60,82;62,58;1,76;True;+1;False
35;13;male;3;Versus;62,58;63,95;1,37;True;+1;False
36;13;male;3;Versus;63,95;65,62;1,68;False;+1;False
37;13;male;3;Versus;65,62;67,25;1,63;False;+1;False
38;13;male;3;Versus;67,25;68,93;1,68;True;+1;False
39;13;male;3;Versus;68,93;70,51;1,58;True;+1;False
40;13;male;3;Versus;70,51;74,20;3,69;True;+1;False
41;13;male;3;Versus;74,20;75,92;1,71;True;+1;False
42;13;male;3;Versus;75,92;77,21;1,29;True;+1;False
43;13;male;3;Versus;77,21;78,53;1,32;True;+1;False
44;13;male;3;Versus;78,53;79,68;1,15;False;+1;False
45;13;male;3;Versus;79,68;81,69;2,01;True;+1;False
46;13;male;3;Versus;81,69;82,96;1,28;True;+1;False
47;13;male;3;Versus;82,96;85,89;2,92;True;+1;False
48;13;male;3;Versus;85,89;87,09;1,20;True;+1;False
49;13;male;3;Versus;87,09;88,82;1,73;True;+1;False
50;13;male;3;Versus;88,82;90,54;1,72;True;+1;False
51;13;male;3;Versus;90,54;91,90;1,36;True;+1;False
52;13;male;3;Versus;91,90;93,31;1,41;True;+1;False
53;13;male;3;Versus;93,31;95,29;1,99;True;+1;False
54;13;male;3;Versus;95,29;96,83;1,54;True;+1;False
55;13;male;3;Versus;96,83;99,33;2,49;True;+1;False
56;13;male;3;Versus;99,33;100,58;1,26;True;+1;False
57;13;male;3;Versus;100,58;103,31;2,72;True;+1;False
58;13;male;3;Versus;103,31;104,38;1,08;True;+1;False
59;13;male;3;Versus;104,38;105,71;1,32;True;+1;False
60;13;male;3;Versus;105,71;106,84;1,13;True;+1;False
61;13;male;3;Versus;106,84;108,38;1,54;True;+1;False
62;13;male;3;Versus;108,38;110,25;1,87;True;+1;False
63;13;male;3;Versus;110,25;111,62;1,37;True;+1;False
64;13;male;3;Versus;111,62;113,73;2,11;True;+1;False
65;13;male;3;Versus;113,73;115,54;1,81;True;+1;False
66;13;male;3;Versus;115,54;116,68;1,14;True;+1;False
67;13;male;3;Versus;116,68;118,57;1,90;True;+1;False
