Task ID;Participant ID;Gender;Turn;Modus;TimestampStart;TimestampEnd;Duration;Behind;Point;Supervisor
0;5;male;4;Halb-Coop;0.00;1.04;1.03;True;+1;False
1;5;male;4;Halb-Coop;1.04;2.23;1.20;False;+1;False
2;5;male;4;Halb-Coop;2.23;3.31;1.08;False;+1;False
3;5;male;4;Halb-Coop;3.31;4.72;1.41;False;0;False
4;5;male;4;Halb-Coop;4.72;6.17;1.45;False;+1;False
5;5;male;4;Halb-Coop;6.17;7.80;1.63;False;-1;False
6;5;male;4;Halb-Coop;7.80;8.71;0.91;True;+1;False
7;5;male;4;Halb-Coop;8.71;10.78;2.08;True;+1;False
8;5;male;4;Halb-Coop;10.78;12.67;1.88;True;+1;False
9;5;male;4;Halb-Coop;12.67;14.53;1.86;True;+1;False
10;5;male;4;Halb-Coop;14.53;15.89;1.36;True;+1;False
11;5;male;4;Halb-Coop;15.89;23.40;7.50;True;-1;False
12;5;male;4;Halb-Coop;23.40;24.59;1.20;True;+1;False
13;5;male;4;Halb-Coop;24.59;26.58;1.99;True;+1;False
14;5;male;4;Halb-Coop;26.58;28.10;1.52;True;+1;False
15;5;male;4;Halb-Coop;28.10;31.16;3.06;True;+1;False
16;5;male;4;Halb-Coop;31.16;32.58;1.42;True;+1;False
17;5;male;4;Halb-Coop;32.58;33.93;1.36;True;+1;False
18;5;male;4;Halb-Coop;33.93;35.51;1.58;True;+1;False
19;5;male;4;Halb-Coop;35.51;37.28;1.77;True;+1;False
20;5;male;4;Halb-Coop;37.28;38.56;1.28;True;+1;False
21;5;male;4;Halb-Coop;38.56;39.91;1.35;True;+1;False
22;5;male;4;Halb-Coop;39.91;41.50;1.58;True;+1;False
23;5;male;4;Halb-Coop;41.50;42.86;1.37;True;+1;False
24;5;male;4;Halb-Coop;42.86;45.56;2.69;True;0;False
25;5;male;4;Halb-Coop;45.56;46.85;1.29;True;+1;False
26;5;male;4;Halb-Coop;46.85;49.66;2.82;True;+1;False
27;5;male;4;Halb-Coop;49.66;54.00;4.34;True;+1;False
28;5;male;4;Halb-Coop;54.00;55.82;1.83;True;+1;False
29;5;male;4;Halb-Coop;55.82;57.81;1.99;True;+1;False
30;5;male;4;Halb-Coop;57.81;62.37;4.56;True;-1;False
31;5;male;4;Halb-Coop;62.37;63.49;1.12;True;+1;False
32;5;male;4;Halb-Coop;63.49;66.22;2.74;True;+1;False
33;5;male;4;Halb-Coop;66.22;67.39;1.17;True;0;False
34;5;male;4;Halb-Coop;67.39;68.83;1.43;True;+1;False
35;5;male;4;Halb-Coop;68.83;70.36;1.53;True;+1;False
36;5;male;4;Halb-Coop;70.36;74.39;4.03;True;+1;False
37;5;male;4;Halb-Coop;74.39;76.21;1.82;True;+1;False
38;5;male;4;Halb-Coop;76.21;80.23;4.02;True;+1;False
39;5;male;4;Halb-Coop;80.23;82.02;1.80;True;+1;False
40;5;male;4;Halb-Coop;82.02;83.72;1.70;True;+1;False
41;5;male;4;Halb-Coop;83.72;85.13;1.41;True;+1;False
42;5;male;4;Halb-Coop;85.13;85.92;0.79;True;+1;False
43;5;male;4;Halb-Coop;85.92;87.22;1.30;True;+1;False
44;5;male;4;Halb-Coop;87.22;89.69;2.47;True;+1;False
45;5;male;4;Halb-Coop;89.69;91.66;1.97;True;+1;False
46;5;male;4;Halb-Coop;91.66;93.21;1.55;True;+1;False
47;5;male;4;Halb-Coop;93.21;94.36;1.15;True;+1;False
48;5;male;4;Halb-Coop;94.36;95.34;0.98;True;+1;False
49;5;male;4;Halb-Coop;95.34;97.33;1.99;True;+1;False
50;5;male;4;Halb-Coop;97.33;98.82;1.49;True;+1;False
51;5;male;4;Halb-Coop;98.82;100.34;1.52;True;+1;False
52;5;male;4;Halb-Coop;100.34;102.06;1.72;True;+1;False
53;5;male;4;Halb-Coop;102.06;103.57;1.51;True;+1;False
54;5;male;4;Halb-Coop;103.57;104.75;1.18;True;+1;False
55;5;male;4;Halb-Coop;104.75;106.28;1.53;True;+1;False
56;5;male;4;Halb-Coop;106.28;108.87;2.59;True;+1;False
57;5;male;4;Halb-Coop;108.87;111.92;3.04;True;+1;False
58;5;male;4;Halb-Coop;111.92;113.06;1.15;True;+1;False
59;5;male;4;Halb-Coop;113.06;113.92;0.85;True;+1;False
60;5;male;4;Halb-Coop;113.92;115.72;1.80;True;+1;False
61;5;male;4;Halb-Coop;115.72;117.58;1.87;True;+1;False
62;5;male;4;Halb-Coop;117.58;119.39;1.80;True;+1;False
