Task ID;Participant ID;Gender;Turn;Modus;TimestampStart;TimestampEnd;Duration;Behind;Point;Supervisor
0;5;male;2;Versus;0.00;3.94;3.94;True;+1;False
1;5;male;2;Versus;3.94;6.89;2.94;True;+1;False
2;5;male;2;Versus;6.89;8.85;1.96;True;+1;False
3;5;male;2;Versus;8.85;10.02;1.16;False;+1;False
4;5;male;2;Versus;10.02;12.34;2.33;False;+1;False
5;5;male;2;Versus;12.34;15.99;3.65;True;+1;False
6;5;male;2;Versus;15.99;18.04;2.04;True;-1;False
7;5;male;2;Versus;18.04;20.05;2.01;True;+1;False
8;5;male;2;Versus;20.05;21.43;1.39;True;+1;False
9;5;male;2;Versus;21.43;23.10;1.67;True;+1;False
10;5;male;2;Versus;23.10;24.48;1.38;True;+1;False
11;5;male;2;Versus;24.48;25.39;0.90;True;+1;False
12;5;male;2;Versus;25.39;27.78;2.40;True;+1;False
13;5;male;2;Versus;27.78;29.56;1.77;True;+1;False
14;5;male;2;Versus;29.56;32.20;2.64;True;-1;False
15;5;male;2;Versus;32.20;34.47;2.27;True;+1;False
16;5;male;2;Versus;34.47;36.83;2.36;True;+1;False
17;5;male;2;Versus;36.83;39.24;2.41;True;+1;False
18;5;male;2;Versus;39.24;40.41;1.17;True;+1;False
19;5;male;2;Versus;40.41;41.82;1.42;True;+1;False
20;5;male;2;Versus;41.82;43.57;1.74;True;+1;False
21;5;male;2;Versus;43.57;45.90;2.34;True;+1;False
22;5;male;2;Versus;45.90;47.72;1.81;True;+1;False
23;5;male;2;Versus;47.72;50.04;2.33;True;+1;False
24;5;male;2;Versus;50.04;51.48;1.44;True;+1;False
25;5;male;2;Versus;51.48;52.54;1.06;True;-1;False
26;5;male;2;Versus;52.54;54.38;1.84;True;+1;False
27;5;male;2;Versus;54.38;55.35;0.96;True;-1;False
28;5;male;2;Versus;55.35;57.39;2.05;True;+1;False
29;5;male;2;Versus;57.39;59.28;1.89;True;+1;False
30;5;male;2;Versus;59.28;62.09;2.81;True;+1;False
31;5;male;2;Versus;62.09;63.00;0.91;True;+1;False
32;5;male;2;Versus;63.00;64.04;1.04;True;+1;False
33;5;male;2;Versus;64.04;65.40;1.35;True;+1;False
34;5;male;2;Versus;65.40;67.17;1.77;True;+1;False
35;5;male;2;Versus;67.17;68.20;1.03;True;+1;False
36;5;male;2;Versus;68.20;69.08;0.88;True;-1;False
37;5;male;2;Versus;69.08;71.04;1.96;True;+1;False
38;5;male;2;Versus;71.04;71.99;0.96;True;+1;False
39;5;male;2;Versus;71.99;73.95;1.95;True;+1;False
40;5;male;2;Versus;73.95;75.63;1.68;True;+1;False
41;5;male;2;Versus;75.63;78.15;2.52;True;+1;False
42;5;male;2;Versus;78.15;79.43;1.28;True;+1;False
43;5;male;2;Versus;79.43;80.91;1.48;True;+1;False
44;5;male;2;Versus;80.91;82.53;1.62;True;+1;False
45;5;male;2;Versus;82.53;84.38;1.85;True;+1;False
46;5;male;2;Versus;84.38;86.10;1.72;True;+1;False
47;5;male;2;Versus;86.10;87.93;1.83;True;+1;False
48;5;male;2;Versus;87.93;90.20;2.27;True;-1;False
49;5;male;2;Versus;90.20;92.80;2.61;True;0;False
50;5;male;2;Versus;92.80;95.76;2.95;True;+1;False
51;5;male;2;Versus;95.76;97.69;1.93;True;+1;False
52;5;male;2;Versus;97.69;99.55;1.86;True;+1;False
53;5;male;2;Versus;99.55;100.75;1.20;True;+1;False
54;5;male;2;Versus;100.75;101.98;1.24;True;+1;False
55;5;male;2;Versus;101.98;103.55;1.56;True;+1;False
56;5;male;2;Versus;103.55;105.08;1.53;True;+1;False
57;5;male;2;Versus;105.08;106.07;1.00;True;+1;False
58;5;male;2;Versus;106.07;108.79;2.71;True;+1;False
59;5;male;2;Versus;108.79;109.89;1.10;True;+1;False
60;5;male;2;Versus;109.89;114.31;4.42;True;+1;False
61;5;male;2;Versus;114.31;117.08;2.77;True;+1;False
62;5;male;2;Versus;117.08;118.91;1.82;True;+1;False
