Task ID;Participant ID;Gender;Turn;Modus;TimestampStart;TimestampEnd;Duration;Behind;Point;Supervisor
0;14;male;4;Versus;0,00;1,28;1,28;True;+1;False
1;14;male;4;Versus;1,28;2,57;1,29;False;+1;False
2;14;male;4;Versus;2,57;3,72;1,15;False;+1;False
3;14;male;4;Versus;3,72;4,95;1,23;False;0;False
4;14;male;4;Versus;4,95;6,71;1,76;False;+1;False
5;14;male;4;Versus;6,71;8,88;2,17;False;+1;False
6;14;male;4;Versus;8,88;10,17;1,29;False;+1;False
7;14;male;4;Versus;10,17;11,62;1,45;False;+1;False
8;14;male;4;Versus;11,62;13,08;1,47;False;-1;False
9;14;male;4;Versus;13,08;15,31;2,23;True;+1;False
10;14;male;4;Versus;15,31;16,73;1,42;True;+1;False
11;14;male;4;Versus;16,73;19,84;3,11;True;+1;False
12;14;male;4;Versus;19,84;21,42;1,58;True;+1;False
13;14;male;4;Versus;21,42;22,88;1,46;True;+1;False
14;14;male;4;Versus;22,88;24,14;1,26;True;+1;False
15;14;male;4;Versus;24,14;25,34;1,20;True;+1;False
16;14;male;4;Versus;25,34;27,39;2,05;True;+1;False
17;14;male;4;Versus;27,39;28,78;1,39;True;+1;False
18;14;male;4;Versus;28,78;30,15;1,36;True;+1;False
19;14;male;4;Versus;30,15;31,35;1,20;True;+1;False
20;14;male;4;Versus;31,35;32,58;1,23;True;+1;False
21;14;male;4;Versus;32,58;34,18;1,60;True;+1;False
22;14;male;4;Versus;34,18;35,61;1,43;True;+1;False
23;14;male;4;Versus;35,61;36,66;1,05;True;+1;False
24;14;male;4;Versus;36,66;38,04;1,38;True;0;False
25;14;male;4;Versus;38,04;39,34;1,30;True;+1;False
26;14;male;4;Versus;39,34;40,91;1,57;True;+1;False
27;14;male;4;Versus;40,91;42,29;1,38;True;+1;False
28;14;male;4;Versus;42,29;43,56;1,27;True;+1;False
29;14;male;4;Versus;43,56;45,26;1,69;True;+1;False
30;14;male;4;Versus;45,26;46,76;1,50;True;+1;False
31;14;male;4;Versus;46,76;47,91;1,15;True;+1;False
32;14;male;4;Versus;47,91;49,31;1,40;True;+1;False
33;14;male;4;Versus;49,31;50,27;0,96;True;0;False
34;14;male;4;Versus;50,27;51,58;1,32;True;+1;False
35;14;male;4;Versus;51,58;52,97;1,38;True;+1;False
36;14;male;4;Versus;52,97;53,97;1,00;True;0;False
37;14;male;4;Versus;53,97;55,68;1,71;True;+1;False
38;14;male;4;Versus;55,68;58,27;2,59;True;+1;False
39;14;male;4;Versus;58,27;59,98;1,71;True;+1;False
40;14;male;4;Versus;59,98;61,08;1,10;True;+1;False
41;14;male;4;Versus;61,08;62,34;1,26;True;+1;False
42;14;male;4;Versus;62,34;63,45;1,11;True;+1;False
43;14;male;4;Versus;63,45;64,72;1,27;True;+1;False
44;14;male;4;Versus;64,72;66,12;1,40;True;+1;False
45;14;male;4;Versus;66,12;67,53;1,41;True;-1;False
46;14;male;4;Versus;67,53;68,65;1,12;True;+1;False
47;14;male;4;Versus;68,65;69,73;1,09;True;+1;False
48;14;male;4;Versus;69,73;70,72;0,99;True;+1;False
49;14;male;4;Versus;70,72;72,32;1,60;True;+1;False
50;14;male;4;Versus;72,32;73,56;1,24;True;+1;False
51;14;male;4;Versus;73,56;74,95;1,39;True;+1;False
52;14;male;4;Versus;74,95;76,18;1,24;True;+1;False
53;14;male;4;Versus;76,18;77,33;1,15;True;+1;False
54;14;male;4;Versus;77,33;78,58;1,25;True;+1;False
55;14;male;4;Versus;78,58;80,02;1,44;True;+1;False
56;14;male;4;Versus;80,02;81,55;1,53;True;+1;False
57;14;male;4;Versus;81,55;83,49;1,94;True;+1;False
58;14;male;4;Versus;83,49;84,62;1,13;True;+1;False
59;14;male;4;Versus;84,62;86,01;1,39;True;+1;False
60;14;male;4;Versus;86,01;87,66;1,65;True;+1;False
61;14;male;4;Versus;87,66;88,96;1,30;True;+1;False
62;14;male;4;Versus;88,96;90,21;1,25;True;+1;False
63;14;male;4;Versus;90,21;91,58;1,37;True;+1;False
64;14;male;4;Versus;91,58;92,95;1,37;True;+1;False
65;14;male;4;Versus;92,95;94,00;1,05;True;+1;False
66;14;male;4;Versus;94,00;95,06;1,06;True;+1;False
67;14;male;4;Versus;95,06;96,27;1,21;True;+1;False
68;14;male;4;Versus;96,27;97,74;1,48;True;+1;False
69;14;male;4;Versus;97,74;100,20;2,45;True;+1;False
70;14;male;4;Versus;100,20;101,54;1,34;True;+1;False
71;14;male;4;Versus;101,54;102,92;1,38;True;+1;False
72;14;male;4;Versus;102,92;105,44;2,52;True;+1;False
73;14;male;4;Versus;105,44;106,73;1,30;True;+1;False
74;14;male;4;Versus;106,73;107,61;0,88;True;0;False
75;14;male;4;Versus;107,61;109,13;1,51;True;+1;False
76;14;male;4;Versus;109,13;110,40;1,27;True;-1;False
77;14;male;4;Versus;110,40;112,24;1,84;True;+1;False
78;14;male;4;Versus;112,24;114,06;1,82;True;+1;False
79;14;male;4;Versus;114,06;115,47;1,41;True;+1;False
80;14;male;4;Versus;115,47;116,48;1,02;True;+1;False
81;14;male;4;Versus;116,48;117,52;1,04;True;+1;False
82;14;male;4;Versus;117,52;119,22;1,70;True;-1;False
