Task ID;Participant ID;Gender;Turn;Modus;TimestampStart;TimestampEnd;Duration;Behind;Point;Supervisor
0;14;male;1;Versus 2;0.00;1.65;1.65;False;+1;False
1;14;male;1;Versus 2;1.65;3.41;1.75;False;+1;False
2;14;male;1;Versus 2;3.41;7.35;3.95;False;+1;False
3;14;male;1;Versus 2;7.35;8.76;1.40;False;+1;False
4;14;male;1;Versus 2;8.76;9.85;1.10;False;+1;False
5;14;male;1;Versus 2;9.85;11.08;1.23;False;+1;False
6;14;male;1;Versus 2;11.08;12.31;1.23;False;+1;False
7;14;male;1;Versus 2;12.31;16.68;4.37;False;+1;False
8;14;male;1;Versus 2;16.68;18.27;1.59;False;+1;False
9;14;male;1;Versus 2;18.27;19.67;1.40;False;+1;False
10;14;male;1;Versus 2;19.67;21.81;2.14;False;+1;False
11;14;male;1;Versus 2;21.81;23.71;1.90;False;+1;False
12;14;male;1;Versus 2;23.71;25.07;1.35;False;+1;False
13;14;male;1;Versus 2;25.07;26.54;1.47;False;+1;False
14;14;male;1;Versus 2;26.54;28.69;2.16;False;+1;False
15;14;male;1;Versus 2;28.69;29.87;1.18;False;+1;False
16;14;male;1;Versus 2;29.87;31.74;1.87;False;+1;False
17;14;male;1;Versus 2;31.74;34.42;2.68;False;+1;False
18;14;male;1;Versus 2;34.42;35.75;1.33;False;+1;False
19;14;male;1;Versus 2;35.75;37.18;1.43;False;+1;False
20;14;male;1;Versus 2;37.18;38.69;1.51;False;+1;False
21;14;male;1;Versus 2;38.69;39.94;1.25;False;+1;False
22;14;male;1;Versus 2;39.94;42.59;2.65;False;+1;False
23;14;male;1;Versus 2;42.59;45.48;2.89;False;+1;False
24;14;male;1;Versus 2;45.48;48.00;2.53;False;+1;False
25;14;male;1;Versus 2;48.00;49.59;1.58;False;+1;False
26;14;male;1;Versus 2;49.59;51.89;2.31;False;+1;False
27;14;male;1;Versus 2;51.89;53.08;1.18;False;+1;False
28;14;male;1;Versus 2;53.08;54.78;1.70;False;+1;False
29;14;male;1;Versus 2;54.78;56.36;1.58;False;+1;False
30;14;male;1;Versus 2;56.36;57.87;1.51;False;+1;False
31;14;male;1;Versus 2;57.87;59.19;1.33;False;+1;False
32;14;male;1;Versus 2;59.19;60.71;1.52;False;+1;False
33;14;male;1;Versus 2;60.71;63.03;2.32;False;+1;False
34;14;male;1;Versus 2;63.03;64.04;1.02;False;+1;False
35;14;male;1;Versus 2;64.04;65.01;0.96;False;+1;False
36;14;male;1;Versus 2;65.01;66.06;1.06;False;+1;False
37;14;male;1;Versus 2;66.06;67.76;1.70;False;+1;False
38;14;male;1;Versus 2;67.76;68.80;1.04;False;+1;False
39;14;male;1;Versus 2;68.80;72.09;3.29;False;-1;False
40;14;male;1;Versus 2;72.09;74.40;2.31;True;+1;False
41;14;male;1;Versus 2;74.40;78.37;3.97;True;+1;False
42;14;male;1;Versus 2;78.37;79.85;1.48;True;+1;False
43;14;male;1;Versus 2;79.85;81.68;1.83;True;+1;False
44;14;male;1;Versus 2;81.68;82.73;1.05;True;+1;False
45;14;male;1;Versus 2;82.73;84.48;1.75;True;+1;False
46;14;male;1;Versus 2;84.48;85.98;1.50;True;+1;False
47;14;male;1;Versus 2;85.98;87.65;1.67;True;+1;False
48;14;male;1;Versus 2;87.65;89.89;2.23;True;+1;False
49;14;male;1;Versus 2;89.89;92.08;2.19;True;+1;False
50;14;male;1;Versus 2;92.08;93.60;1.52;True;+1;False
51;14;male;1;Versus 2;93.60;94.76;1.16;True;+1;False
52;14;male;1;Versus 2;94.76;96.69;1.93;True;+1;False
53;14;male;1;Versus 2;96.69;98.17;1.48;True;+1;False
54;14;male;1;Versus 2;98.17;99.84;1.67;True;+1;False
55;14;male;1;Versus 2;99.84;101.32;1.48;True;+1;False
56;14;male;1;Versus 2;101.32;102.83;1.51;True;+1;False
57;14;male;1;Versus 2;102.83;104.70;1.87;True;+1;False
58;14;male;1;Versus 2;104.70;107.65;2.95;True;+1;False
59;14;male;1;Versus 2;107.65;109.14;1.49;True;+1;False
60;14;male;1;Versus 2;109.14;110.34;1.20;True;+1;False
61;14;male;1;Versus 2;110.34;111.87;1.53;True;+1;False
62;14;male;1;Versus 2;111.87;113.27;1.40;True;0;False
63;14;male;1;Versus 2;113.27;114.88;1.61;True;+1;False
64;14;male;1;Versus 2;114.88;116.15;1.28;True;+1;False
65;14;male;1;Versus 2;116.15;117.43;1.27;True;+1;False
66;14;male;1;Versus 2;117.43;118.66;1.24;True;+1;False
