Task ID;Participant ID;Gender;Turn;Modus;TimestampStart;TimestampEnd;Duration;Behind;Point;Supervisor
0;1;No Answer;3;Versus;0.00;1.71;1.71;True;+1;False
1;1;No Answer;3;Versus;2.31;3.88;1.57;True;+1;False
2;1;No Answer;3;Versus;4.49;5.66;1.17;False;+1;False
3;1;No Answer;3;Versus;6.26;7.66;1.40;False;+1;False
4;1;No Answer;3;Versus;8.27;9.62;1.36;False;+1;False
5;1;No Answer;3;Versus;10.23;11.76;1.54;False;+1;False
6;1;No Answer;3;Versus;12.37;13.94;1.57;True;+1;False
7;1;No Answer;3;Versus;14.54;16.11;1.57;True;+1;False
8;1;No Answer;3;Versus;16.71;18.08;1.37;True;+1;False
9;1;No Answer;3;Versus;18.68;20.32;1.63;True;+1;False
10;1;No Answer;3;Versus;20.92;22.30;1.38;True;+1;False
11;1;No Answer;3;Versus;22.90;24.14;1.24;False;+1;False
12;1;No Answer;3;Versus;24.75;25.87;1.12;False;+1;False
13;1;No Answer;3;Versus;26.47;27.94;1.47;False;+1;False
14;1;No Answer;3;Versus;28.54;30.12;1.57;True;+1;False
15;1;No Answer;3;Versus;30.72;32.17;1.45;True;+1;False
16;1;No Answer;3;Versus;32.77;33.91;1.14;True;+1;False
17;1;No Answer;3;Versus;34.51;35.76;1.24;False;+1;False
18;1;No Answer;3;Versus;36.36;38.25;1.89;True;+1;False
19;1;No Answer;3;Versus;38.86;40.05;1.20;True;+1;False
20;1;No Answer;3;Versus;40.66;42.04;1.38;True;+1;False
21;1;No Answer;3;Versus;42.64;43.72;1.08;False;+1;False
22;1;No Answer;3;Versus;44.32;45.69;1.37;False;+1;False
23;1;No Answer;3;Versus;46.29;47.80;1.52;True;+1;False
24;1;No Answer;3;Versus;48.41;49.63;1.22;True;+1;False
25;1;No Answer;3;Versus;50.23;51.38;1.15;False;+1;False
26;1;No Answer;3;Versus;51.99;53.17;1.18;False;+1;False
27;1;No Answer;3;Versus;53.77;55.34;1.57;True;+1;False
28;1;No Answer;3;Versus;55.95;57.08;1.13;False;+1;False
29;1;No Answer;3;Versus;57.68;59.15;1.47;True;+1;False
30;1;No Answer;3;Versus;59.76;62.03;2.27;True;-1;False
31;1;No Answer;3;Versus;62.63;64.45;1.82;True;+1;False
32;1;No Answer;3;Versus;65.06;66.48;1.43;True;+1;False
33;1;No Answer;3;Versus;67.09;68.48;1.39;True;+1;False
34;1;No Answer;3;Versus;69.08;70.46;1.38;True;+1;False
35;1;No Answer;3;Versus;71.07;72.20;1.13;True;+1;False
36;1;No Answer;3;Versus;72.80;74.29;1.49;True;+1;False
37;1;No Answer;3;Versus;74.90;76.59;1.69;True;+1;False
38;1;No Answer;3;Versus;77.19;78.34;1.15;True;+1;False
39;1;No Answer;3;Versus;78.94;80.16;1.22;True;+1;False
40;1;No Answer;3;Versus;80.77;82.06;1.29;True;+1;False
41;1;No Answer;3;Versus;82.67;84.33;1.66;True;+1;False
42;1;No Answer;3;Versus;84.93;86.23;1.30;True;+1;False
43;1;No Answer;3;Versus;86.83;88.15;1.32;True;+1;False
44;1;No Answer;3;Versus;88.75;90.03;1.28;True;+1;False
45;1;No Answer;3;Versus;90.64;92.08;1.45;True;+1;False
46;1;No Answer;3;Versus;92.69;94.02;1.33;True;+1;False
47;1;No Answer;3;Versus;94.62;96.40;1.77;True;+1;False
48;1;No Answer;3;Versus;97.00;98.38;1.38;True;+1;False
49;1;No Answer;3;Versus;98.99;100.24;1.25;True;+1;False
50;1;No Answer;3;Versus;100.84;101.95;1.11;True;+1;False
51;1;No Answer;3;Versus;102.55;103.57;1.02;True;+1;False
52;1;No Answer;3;Versus;104.18;105.28;1.10;True;+1;False
53;1;No Answer;3;Versus;105.88;107.35;1.47;True;+1;False
54;1;No Answer;3;Versus;107.96;109.29;1.33;True;+1;False
55;1;No Answer;3;Versus;109.89;111.23;1.34;True;+1;False
56;1;No Answer;3;Versus;111.84;112.88;1.04;True;+1;False
57;1;No Answer;3;Versus;113.48;115.45;1.97;True;0;False
58;1;No Answer;3;Versus;116.06;117.77;1.71;True;+1;False
59;1;No Answer;3;Versus;118.38;119.46;1.08;True;+1;False
