Task ID;Participant ID;Gender;Turn;Modus;TimestampStart;TimestampEnd;Duration;Behind;Point;Supervisor
0;3;male;1;Singleplayer;0,00;1,31;1,31;False;+1;False
1;3;male;1;Singleplayer;1,31;2,82;1,51;False;+1;False
2;3;male;1;Singleplayer;2,82;5,45;2,63;False;+1;False
3;3;male;1;Singleplayer;5,45;6,54;1,08;False;+1;False
4;3;male;1;Singleplayer;6,54;7,54;1,00;False;+1;False
5;3;male;1;Singleplayer;7,54;8,70;1,16;False;+1;False
6;3;male;1;Singleplayer;8,70;9,87;1,17;False;+1;False
7;3;male;1;Singleplayer;9,87;12,81;2,94;False;+1;False
8;3;male;1;Singleplayer;12,81;14,04;1,23;False;+1;False
9;3;male;1;Singleplayer;14,04;15,43;1,39;False;+1;False
10;3;male;1;Singleplayer;15,43;17,37;1,94;False;+1;False
11;3;male;1;Singleplayer;17,37;18,76;1,39;False;+1;False
12;3;male;1;Singleplayer;18,76;19,73;0,97;False;+1;False
13;3;male;1;Singleplayer;19,73;20,62;0,89;False;+1;False
14;3;male;1;Singleplayer;20,62;22,03;1,41;False;+1;False
15;3;male;1;Singleplayer;22,03;22,94;0,91;False;+1;False
16;3;male;1;Singleplayer;22,94;24,73;1,79;False;+1;False
17;3;male;1;Singleplayer;24,73;31,27;6,54;False;+1;False
18;3;male;1;Singleplayer;31,27;32,33;1,06;False;+1;False
19;3;male;1;Singleplayer;32,33;33,16;0,83;False;+1;False
20;3;male;1;Singleplayer;33,16;34,42;1,26;False;+1;False
21;3;male;1;Singleplayer;34,42;35,39;0,98;False;+1;False
22;3;male;1;Singleplayer;35,39;37,33;1,93;False;+1;False
23;3;male;1;Singleplayer;37,33;39,44;2,11;False;+1;False
24;3;male;1;Singleplayer;39,44;41,78;2,34;False;+1;False
25;3;male;1;Singleplayer;41,78;43,39;1,61;False;+1;False
26;3;male;1;Singleplayer;43,39;44,64;1,25;False;+1;False
27;3;male;1;Singleplayer;44,64;45,69;1,06;False;+1;False
28;3;male;1;Singleplayer;45,69;47,53;1,84;False;+1;False
29;3;male;1;Singleplayer;47,53;48,83;1,30;False;+1;False
30;3;male;1;Singleplayer;48,83;50,44;1,61;False;+1;False
31;3;male;1;Singleplayer;50,44;51,40;0,95;False;-1;False
32;3;male;1;Singleplayer;51,40;53,59;2,19;False;+1;False
33;3;male;1;Singleplayer;53,59;55,27;1,68;False;+1;False
34;3;male;1;Singleplayer;55,27;56,26;0,99;False;+1;False
35;3;male;1;Singleplayer;56,26;57,13;0,87;False;+1;False
36;3;male;1;Singleplayer;57,13;58,10;0,98;False;+1;False
37;3;male;1;Singleplayer;58,10;59,82;1,72;False;+1;False
38;3;male;1;Singleplayer;59,82;60,85;1,03;False;+1;False
39;3;male;1;Singleplayer;60,85;65,39;4,54;False;0;False
40;3;male;1;Singleplayer;65,39;69,57;4,17;False;+1;False
41;3;male;1;Singleplayer;69,57;71,63;2,07;False;+1;False
42;3;male;1;Singleplayer;71,63;73,36;1,73;False;+1;False
43;3;male;1;Singleplayer;73,36;75,75;2,39;False;+1;False
44;3;male;1;Singleplayer;75,75;76,64;0,89;False;+1;False
45;3;male;1;Singleplayer;76,64;78,22;1,58;False;+1;False
46;3;male;1;Singleplayer;78,22;79,71;1,50;False;+1;False
47;3;male;1;Singleplayer;79,71;81,56;1,85;False;+1;False
48;3;male;1;Singleplayer;81,56;87,74;6,17;False;0;False
49;3;male;1;Singleplayer;87,74;89,00;1,26;False;+1;False
50;3;male;1;Singleplayer;89,00;90,77;1,77;False;+1;False
51;3;male;1;Singleplayer;90,77;91,73;0,96;False;+1;False
52;3;male;1;Singleplayer;91,73;92,83;1,10;False;+1;False
53;3;male;1;Singleplayer;92,83;93,79;0,96;False;+1;False
54;3;male;1;Singleplayer;93,79;95,40;1,61;False;+1;False
55;3;male;1;Singleplayer;95,40;96,74;1,34;False;+1;False
56;3;male;1;Singleplayer;96,74;97,98;1,23;False;+1;False
57;3;male;1;Singleplayer;97,98;99,41;1,43;False;+1;False
58;3;male;1;Singleplayer;99,41;101,77;2,36;False;+1;False
59;3;male;1;Singleplayer;101,77;102,90;1,14;False;+1;False
60;3;male;1;Singleplayer;102,90;103,89;0,99;False;+1;False
61;3;male;1;Singleplayer;103,89;105,53;1,64;False;+1;False
62;3;male;1;Singleplayer;105,53;108,80;3,26;False;+1;False
63;3;male;1;Singleplayer;108,80;109,93;1,13;False;+1;False
64;3;male;1;Singleplayer;109,93;110,90;0,98;False;+1;False
65;3;male;1;Singleplayer;110,90;112,00;1,10;False;+1;False
66;3;male;1;Singleplayer;112,00;113,02;1,02;False;+1;False
67;3;male;1;Singleplayer;113,02;114,62;1,60;False;+1;False
68;3;male;1;Singleplayer;114,62;115,63;1,01;False;+1;False
69;3;male;1;Singleplayer;115,63;116,81;1,18;False;+1;False
70;3;male;1;Singleplayer;116,81;117,90;1,08;False;+1;False
71;3;male;1;Singleplayer;117,90;118,97;1,08;False;+1;False
