Task ID;Participant ID;Gender;Turn;Modus;TimestampStart;TimestampEnd;Duration;Behind;Point;Supervisor
0;3;male;4;Versus 2;0.00;0.89;0.88;True;+1;False
1;3;male;4;Versus 2;0.89;1.75;0.86;False;+1;False
2;3;male;4;Versus 2;1.75;2.73;0.98;False;+1;False
3;3;male;4;Versus 2;2.73;5.48;2.75;True;+1;False
4;3;male;4;Versus 2;5.48;6.81;1.33;True;+1;False
5;3;male;4;Versus 2;6.81;9.62;2.81;True;+1;False
6;3;male;4;Versus 2;9.62;10.33;0.71;True;+1;False
7;3;male;4;Versus 2;10.33;11.79;1.46;True;+1;False
8;3;male;4;Versus 2;11.79;13.03;1.24;True;+1;False
9;3;male;4;Versus 2;13.03;13.96;0.93;False;+1;False
10;3;male;4;Versus 2;13.96;15.45;1.49;True;+1;False
11;3;male;4;Versus 2;15.45;17.11;1.66;True;0;False
12;3;male;4;Versus 2;17.11;17.99;0.88;True;+1;False
13;3;male;4;Versus 2;17.99;19.40;1.41;True;+1;False
14;3;male;4;Versus 2;19.40;20.96;1.56;True;+1;False
15;3;male;4;Versus 2;20.96;22.13;1.16;True;+1;False
16;3;male;4;Versus 2;22.13;23.26;1.13;True;+1;False
17;3;male;4;Versus 2;23.26;26.37;3.11;True;+1;False
18;3;male;4;Versus 2;26.37;27.34;0.97;True;+1;False
19;3;male;4;Versus 2;27.34;28.34;0.99;True;+1;False
20;3;male;4;Versus 2;28.34;30.74;2.40;True;+1;False
21;3;male;4;Versus 2;30.74;32.41;1.67;True;+1;False
22;3;male;4;Versus 2;32.41;34.20;1.79;True;+1;False
23;3;male;4;Versus 2;34.20;35.18;0.98;True;+1;False
24;3;male;4;Versus 2;35.18;37.34;2.16;True;0;False
25;3;male;4;Versus 2;37.34;38.38;1.04;True;+1;False
26;3;male;4;Versus 2;38.38;39.32;0.94;True;+1;False
27;3;male;4;Versus 2;39.32;40.49;1.17;True;+1;False
28;3;male;4;Versus 2;40.49;41.82;1.33;True;+1;False
29;3;male;4;Versus 2;41.82;43.05;1.23;True;+1;False
30;3;male;4;Versus 2;43.05;44.22;1.16;True;+1;False
31;3;male;4;Versus 2;44.22;45.24;1.02;True;+1;False
32;3;male;4;Versus 2;45.24;46.20;0.97;False;+1;False
33;3;male;4;Versus 2;46.20;48.20;1.99;True;+1;False
34;3;male;4;Versus 2;48.20;49.23;1.04;True;+1;False
35;3;male;4;Versus 2;49.23;50.70;1.46;True;+1;False
36;3;male;4;Versus 2;50.70;53.62;2.92;True;+1;False
37;3;male;4;Versus 2;53.62;55.37;1.74;True;+1;False
38;3;male;4;Versus 2;55.37;58.97;3.61;True;+1;False
39;3;male;4;Versus 2;58.97;60.87;1.90;True;+1;False
40;3;male;4;Versus 2;60.87;61.87;0.99;True;+1;False
41;3;male;4;Versus 2;61.87;62.82;0.96;True;+1;False
42;3;male;4;Versus 2;62.82;63.59;0.77;True;+1;False
43;3;male;4;Versus 2;63.59;64.67;1.08;True;+1;False
44;3;male;4;Versus 2;64.67;66.11;1.44;True;+1;False
45;3;male;4;Versus 2;66.11;67.90;1.79;True;+1;False
46;3;male;4;Versus 2;67.90;69.10;1.21;True;+1;False
47;3;male;4;Versus 2;69.10;70.15;1.05;True;+1;False
48;3;male;4;Versus 2;70.15;71.43;1.27;True;+1;False
49;3;male;4;Versus 2;71.43;72.98;1.55;True;+1;False
50;3;male;4;Versus 2;72.98;74.32;1.34;True;+1;False
51;3;male;4;Versus 2;74.32;76.73;2.41;True;+1;False
52;3;male;4;Versus 2;76.73;77.81;1.08;True;+1;False
53;3;male;4;Versus 2;77.81;79.31;1.51;True;+1;False
54;3;male;4;Versus 2;79.31;80.75;1.44;True;+1;False
55;3;male;4;Versus 2;80.75;82.36;1.61;True;+1;False
56;3;male;4;Versus 2;82.36;84.31;1.95;True;+1;False
57;3;male;4;Versus 2;84.31;86.44;2.14;True;+1;False
58;3;male;4;Versus 2;86.44;87.27;0.83;True;+1;False
59;3;male;4;Versus 2;87.27;88.03;0.75;True;+1;False
60;3;male;4;Versus 2;88.03;89.49;1.46;True;+1;False
61;3;male;4;Versus 2;89.49;90.64;1.15;True;+1;False
62;3;male;4;Versus 2;90.64;92.52;1.89;True;+1;False
63;3;male;4;Versus 2;92.52;94.00;1.48;True;+1;False
64;3;male;4;Versus 2;94.00;97.74;3.74;True;+1;False
65;3;male;4;Versus 2;97.74;98.72;0.98;True;+1;False
66;3;male;4;Versus 2;98.72;99.54;0.82;True;+1;False
67;3;male;4;Versus 2;99.54;100.50;0.96;True;+1;False
68;3;male;4;Versus 2;100.50;102.08;1.59;True;+1;False
69;3;male;4;Versus 2;102.08;104.16;2.08;True;+1;False
70;3;male;4;Versus 2;104.16;105.19;1.03;True;+1;False
71;3;male;4;Versus 2;105.19;106.25;1.06;True;+1;False
72;3;male;4;Versus 2;106.25;107.72;1.47;True;+1;False
73;3;male;4;Versus 2;107.72;108.80;1.08;True;+1;False
74;3;male;4;Versus 2;108.80;110.42;1.62;True;-1;False
75;3;male;4;Versus 2;110.42;112.78;2.36;True;+1;False
76;3;male;4;Versus 2;112.78;113.66;0.87;True;+1;False
77;3;male;4;Versus 2;113.66;115.81;2.15;True;+1;False
78;3;male;4;Versus 2;115.81;116.97;1.16;True;+1;False
79;3;male;4;Versus 2;116.97;118.02;1.06;True;+1;False
80;3;male;4;Versus 2;118.02;118.96;0.94;True;+1;False
81;3;male;4;Versus 2;118.96;119.97;1.01;True;+1;False
