Task ID;Participant ID;Gender;Turn;Modus;TimestampStart;TimestampEnd;Duration;Behind;Point;Supervisor
0;12;male;1;Halb-Coop;0,00;1,58;1,58;False;+1;False
1;12;male;1;Halb-Coop;1,58;3,84;2,25;False;+1;False
2;12;male;1;Halb-Coop;3,84;7,06;3,22;False;+1;False
3;12;male;1;Halb-Coop;7,06;9,78;2,72;False;+1;False
4;12;male;1;Halb-Coop;9,78;11,74;1,96;False;+1;False
5;12;male;1;Halb-Coop;11,74;13,56;1,82;False;+1;False
6;12;male;1;Halb-Coop;13,56;15,19;1,63;False;+1;False
7;12;male;1;Halb-Coop;15,19;22,05;6,87;False;0;False
8;12;male;1;Halb-Coop;22,05;25,13;3,08;True;+1;False
9;12;male;1;Halb-Coop;25,13;29,66;4,53;True;+1;False
10;12;male;1;Halb-Coop;29,66;33,85;4,19;True;+1;False
11;12;male;1;Halb-Coop;33,85;36,45;2,60;True;+1;False
12;12;male;1;Halb-Coop;36,45;38,09;1,64;True;+1;False
13;12;male;1;Halb-Coop;38,09;39,62;1,53;True;+1;False
14;12;male;1;Halb-Coop;39,62;43,14;3,51;True;+1;False
15;12;male;1;Halb-Coop;43,14;44,52;1,39;True;+1;False
16;12;male;1;Halb-Coop;44,52;46,79;2,27;True;-1;False
17;12;male;1;Halb-Coop;46,79;50,22;3,43;True;0;False
18;12;male;1;Halb-Coop;50,22;53,20;2,97;True;+1;False
19;12;male;1;Halb-Coop;53,20;55,00;1,81;True;+1;False
20;12;male;1;Halb-Coop;55,00;58,77;3,76;True;+1;False
21;12;male;1;Halb-Coop;58,77;61,48;2,71;True;+1;False
22;12;male;1;Halb-Coop;61,48;65,31;3,83;True;+1;False
23;12;male;1;Halb-Coop;65,31;68,86;3,55;True;+1;False
24;12;male;1;Halb-Coop;68,86;73,17;4,31;True;+1;False
25;12;male;1;Halb-Coop;73,17;75,90;2,73;True;+1;False
26;12;male;1;Halb-Coop;75,90;78,30;2,40;True;+1;False
27;12;male;1;Halb-Coop;78,30;83,10;4,81;True;-1;False
28;12;male;1;Halb-Coop;83,10;86,44;3,33;True;+1;False
29;12;male;1;Halb-Coop;86,44;89,42;2,98;True;+1;False
30;12;male;1;Halb-Coop;89,42;92,50;3,08;True;+1;False
31;12;male;1;Halb-Coop;92,50;94,29;1,79;True;+1;False
32;12;male;1;Halb-Coop;94,29;96,35;2,06;True;+1;False
33;12;male;1;Halb-Coop;96,35;98,84;2,48;True;+1;False
34;12;male;1;Halb-Coop;98,84;100,25;1,41;True;+1;False
35;12;male;1;Halb-Coop;100,25;101,87;1,62;True;+1;False
36;12;male;1;Halb-Coop;101,87;108,12;6,25;True;+1;False
37;12;male;1;Halb-Coop;108,12;111,80;3,69;True;+1;False
38;12;male;1;Halb-Coop;111,80;113,51;1,71;True;+1;False
39;12;male;1;Halb-Coop;113,51;115,80;2,29;True;0;False
40;12;male;1;Halb-Coop;115,80;119,64;3,84;True;+1;False
