Task ID;Participant ID;Gender;Turn;Modus;TimestampStart;TimestampEnd;Duration;Behind;Point;Supervisor
0;12;male;3;Singleplayer;0,00;2,80;2,79;True;+1;False
1;12;male;3;Singleplayer;2,80;8,06;5,27;True;+1;False
2;12;male;3;Singleplayer;8,06;10,10;2,03;True;+1;False
3;12;male;3;Singleplayer;10,10;11,96;1,86;True;+1;False
4;12;male;3;Singleplayer;11,96;13,78;1,82;True;0;False
5;12;male;3;Singleplayer;13,78;16,43;2,65;True;0;False
6;12;male;3;Singleplayer;16,43;19,06;2,64;True;+1;False
7;12;male;3;Singleplayer;19,06;21,74;2,68;True;+1;False
8;12;male;3;Singleplayer;21,74;23,52;1,78;True;+1;False
9;12;male;3;Singleplayer;23,52;26,00;2,48;True;+1;False
10;12;male;3;Singleplayer;26,00;28,55;2,55;True;+1;False
11;12;male;3;Singleplayer;28,55;30,77;2,22;True;+1;False
12;12;male;3;Singleplayer;30,77;32,32;1,55;True;+1;False
13;12;male;3;Singleplayer;32,32;34,61;2,29;True;+1;False
14;12;male;3;Singleplayer;34,61;36,70;2,09;True;+1;False
15;12;male;3;Singleplayer;36,70;38,83;2,13;True;0;False
16;12;male;3;Singleplayer;38,83;40,88;2,06;True;+1;False
17;12;male;3;Singleplayer;40,88;43,58;2,70;True;+1;False
18;12;male;3;Singleplayer;43,58;48,91;5,32;True;+1;False
19;12;male;3;Singleplayer;48,91;50,67;1,77;True;+1;False
20;12;male;3;Singleplayer;50,67;52,86;2,19;True;+1;False
21;12;male;3;Singleplayer;52,86;54,57;1,71;True;+1;False
22;12;male;3;Singleplayer;54,57;56,21;1,65;True;+1;False
23;12;male;3;Singleplayer;56,21;58,02;1,81;True;+1;False
24;12;male;3;Singleplayer;58,02;59,29;1,27;True;-1;False
25;12;male;3;Singleplayer;59,29;62,42;3,13;True;+1;False
26;12;male;3;Singleplayer;62,42;65,70;3,28;True;+1;False
27;12;male;3;Singleplayer;65,70;68,51;2,81;True;+1;False
28;12;male;3;Singleplayer;68,51;69,97;1,45;True;+1;False
29;12;male;3;Singleplayer;69,97;73,73;3,77;True;+1;False
30;12;male;3;Singleplayer;73,73;76,75;3,01;True;0;False
31;12;male;3;Singleplayer;76,75;78,68;1,93;True;+1;False
32;12;male;3;Singleplayer;78,68;81,44;2,76;True;+1;False
33;12;male;3;Singleplayer;81,44;83,26;1,83;True;+1;False
34;12;male;3;Singleplayer;83,26;85,33;2,06;True;+1;False
35;12;male;3;Singleplayer;85,33;86,70;1,37;True;+1;False
36;12;male;3;Singleplayer;86,70;89,61;2,91;True;+1;False
37;12;male;3;Singleplayer;89,61;92,03;2,42;True;+1;False
38;12;male;3;Singleplayer;92,03;93,99;1,97;True;+1;False
39;12;male;3;Singleplayer;93,99;96,03;2,04;True;+1;False
40;12;male;3;Singleplayer;96,03;98,20;2,17;True;+1;False
41;12;male;3;Singleplayer;98,20;101,03;2,83;True;+1;False
42;12;male;3;Singleplayer;101,03;102,56;1,53;True;+1;False
43;12;male;3;Singleplayer;102,56;105,12;2,55;True;+1;False
44;12;male;3;Singleplayer;105,12;106,53;1,42;True;+1;False
45;12;male;3;Singleplayer;106,53;108,55;2,01;True;0;False
46;12;male;3;Singleplayer;108,55;110,07;1,53;True;+1;False
47;12;male;3;Singleplayer;110,07;112,74;2,67;True;+1;False
48;12;male;3;Singleplayer;112,74;115,33;2,59;True;+1;False
49;12;male;3;Singleplayer;115,33;117,68;2,35;True;+1;False
50;12;male;3;Singleplayer;117,68;118,78;1,10;True;+1;False
