Task ID;Participant ID;Gender;Turn;Modus;TimestampStart;TimestampEnd;Duration;Behind;Point;Supervisor
0;20;female;3;Singleplayer;0.03;3.23;3.20;True;+1;False
1;20;female;3;Singleplayer;3.23;7.01;3.79;True;+1;False
2;20;female;3;Singleplayer;7.01;8.96;1.95;True;+1;False
3;20;female;3;Singleplayer;8.96;10.67;1.71;True;-1;False
4;20;female;3;Singleplayer;10.67;12.98;2.31;True;+1;False
5;20;female;3;Singleplayer;12.98;15.37;2.40;True;0;False
6;20;female;3;Singleplayer;15.37;17.34;1.97;True;+1;False
7;20;female;3;Singleplayer;17.34;19.68;2.33;True;+1;False
8;20;female;3;Singleplayer;19.68;21.22;1.54;True;+1;False
9;20;female;3;Singleplayer;21.22;23.08;1.86;True;+1;False
10;20;female;3;Singleplayer;23.08;24.54;1.46;True;+1;False
11;20;female;3;Singleplayer;24.54;25.89;1.35;True;+1;False
12;20;female;3;Singleplayer;25.89;28.18;2.28;True;+1;False
13;20;female;3;Singleplayer;28.18;29.88;1.71;True;+1;False
14;20;female;3;Singleplayer;29.88;31.95;2.07;True;+1;False
15;20;female;3;Singleplayer;31.95;34.04;2.09;True;+1;False
16;20;female;3;Singleplayer;34.04;36.03;1.99;True;+1;False
17;20;female;3;Singleplayer;36.03;37.71;1.69;True;+1;False
18;20;female;3;Singleplayer;37.71;40.50;2.78;True;+1;False
19;20;female;3;Singleplayer;40.50;42.11;1.61;True;+1;False
20;20;female;3;Singleplayer;42.11;45.76;3.66;True;+1;False
21;20;female;3;Singleplayer;45.76;47.08;1.32;True;+1;False
22;20;female;3;Singleplayer;47.08;48.82;1.74;True;+1;False
23;20;female;3;Singleplayer;48.82;50.55;1.73;True;+1;False
24;20;female;3;Singleplayer;50.55;52.32;1.77;True;+1;False
25;20;female;3;Singleplayer;52.32;53.84;1.52;True;+1;False
26;20;female;3;Singleplayer;53.84;55.16;1.31;True;+1;False
27;20;female;3;Singleplayer;55.16;58.27;3.11;True;+1;False
28;20;female;3;Singleplayer;58.27;59.70;1.44;True;+1;False
29;20;female;3;Singleplayer;59.70;61.24;1.54;True;+1;False
30;20;female;3;Singleplayer;61.24;64.33;3.09;True;+1;False
31;20;female;3;Singleplayer;64.33;65.70;1.37;True;+1;False
32;20;female;3;Singleplayer;65.70;68.75;3.05;True;+1;False
33;20;female;3;Singleplayer;68.75;70.71;1.96;True;+1;False
34;20;female;3;Singleplayer;70.71;72.51;1.80;True;+1;False
35;20;female;3;Singleplayer;72.51;73.98;1.47;True;+1;False
36;20;female;3;Singleplayer;73.98;77.72;3.74;True;-1;False
37;20;female;3;Singleplayer;77.72;81.46;3.74;True;+1;False
38;20;female;3;Singleplayer;81.46;83.45;1.99;True;+1;False
39;20;female;3;Singleplayer;83.45;85.37;1.93;True;+1;False
40;20;female;3;Singleplayer;85.37;87.47;2.09;True;+1;False
41;20;female;3;Singleplayer;87.47;89.20;1.73;True;+1;False
42;20;female;3;Singleplayer;89.20;91.32;2.12;True;+1;False
43;20;female;3;Singleplayer;91.32;93.44;2.12;True;+1;False
44;20;female;3;Singleplayer;93.44;94.95;1.50;True;+1;False
45;20;female;3;Singleplayer;94.95;98.72;3.78;True;0;False
46;20;female;3;Singleplayer;98.72;101.28;2.55;True;+1;False
47;20;female;3;Singleplayer;101.28;103.10;1.82;True;+1;False
48;20;female;3;Singleplayer;103.10;104.53;1.44;True;+1;False
49;20;female;3;Singleplayer;104.53;109.13;4.60;True;-1;False
50;20;female;3;Singleplayer;109.13;110.45;1.32;True;0;False
51;20;female;3;Singleplayer;110.45;114.94;4.49;True;+1;False
52;20;female;3;Singleplayer;114.94;117.23;2.29;True;+1;False
