Task ID;Participant ID;Gender;Turn;Modus;TimestampStart;TimestampEnd;Duration;Behind;Point;Supervisor
0;15;male;1;Versus;0,00;1,35;1,35;True;+1;False
1;15;male;1;Versus;1,35;2,66;1,31;False;+1;False
2;15;male;1;Versus;2,66;4,68;2,02;False;+1;False
3;15;male;1;Versus;4,68;7,17;2,49;False;+1;False
4;15;male;1;Versus;7,17;8,53;1,36;False;+1;False
5;15;male;1;Versus;8,53;9,53;0,99;False;+1;False
6;15;male;1;Versus;9,53;11,07;1,54;False;+1;False
7;15;male;1;Versus;11,07;13,40;2,33;False;+1;False
8;15;male;1;Versus;13,40;15,32;1,92;False;+1;False
9;15;male;1;Versus;15,32;16,89;1,57;False;+1;False
10;15;male;1;Versus;16,89;18,98;2,09;False;+1;False
11;15;male;1;Versus;18,98;20,69;1,71;False;+1;False
12;15;male;1;Versus;20,69;22,07;1,38;False;+1;False
13;15;male;1;Versus;22,07;23,21;1,14;False;+1;False
14;15;male;1;Versus;23,21;24,88;1,67;False;+1;False
15;15;male;1;Versus;24,88;27,97;3,09;False;+1;False
16;15;male;1;Versus;27,97;29,82;1,84;True;+1;False
17;15;male;1;Versus;29,82;36,59;6,78;True;+1;False
18;15;male;1;Versus;36,59;37,88;1,29;True;+1;False
19;15;male;1;Versus;37,88;39,07;1,19;True;+1;False
20;15;male;1;Versus;39,07;41,11;2,04;True;-1;False
21;15;male;1;Versus;41,11;43,95;2,85;True;+1;False
22;15;male;1;Versus;43,95;47,43;3,47;True;+1;False
23;15;male;1;Versus;47,43;51,51;4,08;True;+1;False
24;15;male;1;Versus;51,51;55,75;4,23;True;+1;False
25;15;male;1;Versus;55,75;57,53;1,78;True;+1;False
26;15;male;1;Versus;57,53;60,88;3,35;True;+1;False
27;15;male;1;Versus;60,88;64,36;3,48;True;+1;False
28;15;male;1;Versus;64,36;66,27;1,92;True;+1;False
29;15;male;1;Versus;66,27;68,22;1,94;True;+1;False
30;15;male;1;Versus;68,22;70,65;2,44;True;+1;False
31;15;male;1;Versus;70,65;71,97;1,32;True;+1;False
32;15;male;1;Versus;71,97;73,56;1,59;True;+1;False
33;15;male;1;Versus;73,56;76,18;2,62;True;+1;False
34;15;male;1;Versus;76,18;77,23;1,05;True;+1;False
35;15;male;1;Versus;77,23;78,43;1,20;True;+1;False
36;15;male;1;Versus;78,43;81,11;2,69;True;+1;False
37;15;male;1;Versus;81,11;82,90;1,78;True;+1;False
38;15;male;1;Versus;82,90;84,26;1,36;True;+1;False
39;15;male;1;Versus;84,26;91,90;7,65;True;-1;False
40;15;male;1;Versus;91,90;94,07;2,17;True;+1;False
41;15;male;1;Versus;94,07;106,20;12,13;True;+1;False
42;15;male;1;Versus;106,20;110,60;4,40;True;+1;False
43;15;male;1;Versus;110,60;117,52;6,92;True;-1;False
44;15;male;1;Versus;117,52;119,38;1,87;True;+1;False
