Task ID;Participant ID;Gender;Turn;Modus;TimestampStart;TimestampEnd;Duration;Behind;Point;Supervisor
0;16;male;2;Halb-Coop;0.00;1.77;1.77;True;+1;False
1;16;male;2;Halb-Coop;1.77;4.37;2.60;True;+1;False
2;16;male;2;Halb-Coop;4.37;5.66;1.29;False;+1;False
3;16;male;2;Halb-Coop;5.66;6.93;1.27;False;+1;False
4;16;male;2;Halb-Coop;6.93;8.42;1.49;False;+1;False
5;16;male;2;Halb-Coop;8.42;13.95;5.53;True;+1;False
6;16;male;2;Halb-Coop;13.95;16.82;2.87;True;+1;False
7;16;male;2;Halb-Coop;16.82;18.13;1.31;True;+1;False
8;16;male;2;Halb-Coop;18.13;19.10;0.97;True;+1;False
9;16;male;2;Halb-Coop;19.10;20.71;1.60;True;+1;False
10;16;male;2;Halb-Coop;20.71;22.05;1.35;True;+1;False
11;16;male;2;Halb-Coop;22.05;22.99;0.93;False;+1;False
12;16;male;2;Halb-Coop;22.99;24.66;1.67;True;+1;False
13;16;male;2;Halb-Coop;24.66;25.70;1.04;False;+1;False
14;16;male;2;Halb-Coop;25.70;27.62;1.92;True;+1;False
15;16;male;2;Halb-Coop;27.62;28.96;1.34;True;+1;False
16;16;male;2;Halb-Coop;28.96;30.48;1.52;True;+1;False
17;16;male;2;Halb-Coop;30.48;31.63;1.16;True;+1;False
18;16;male;2;Halb-Coop;31.63;32.77;1.13;False;+1;False
19;16;male;2;Halb-Coop;32.77;33.66;0.90;False;+1;False
20;16;male;2;Halb-Coop;33.66;35.21;1.55;False;+1;False
21;16;male;2;Halb-Coop;35.21;36.87;1.65;True;+1;False
22;16;male;2;Halb-Coop;36.87;38.37;1.50;True;+1;False
23;16;male;2;Halb-Coop;38.37;41.42;3.05;True;+1;False
24;16;male;2;Halb-Coop;41.42;42.74;1.32;True;+1;False
25;16;male;2;Halb-Coop;42.74;43.87;1.13;True;+1;False
26;16;male;2;Halb-Coop;43.87;45.37;1.49;True;+1;False
27;16;male;2;Halb-Coop;45.37;46.19;0.83;False;+1;False
28;16;male;2;Halb-Coop;46.19;47.80;1.60;True;+1;False
29;16;male;2;Halb-Coop;47.80;49.43;1.64;True;+1;False
30;16;male;2;Halb-Coop;49.43;50.49;1.06;True;+1;False
31;16;male;2;Halb-Coop;50.49;51.54;1.05;False;+1;False
32;16;male;2;Halb-Coop;51.54;52.45;0.91;False;+1;False
33;16;male;2;Halb-Coop;52.45;53.72;1.27;False;-1;False
34;16;male;2;Halb-Coop;53.72;57.30;3.57;True;+1;False
35;16;male;2;Halb-Coop;57.30;58.20;0.91;True;+1;False
36;16;male;2;Halb-Coop;58.20;59.41;1.21;True;+1;False
37;16;male;2;Halb-Coop;59.41;60.65;1.24;True;+1;False
38;16;male;2;Halb-Coop;60.65;61.70;1.04;True;+1;False
39;16;male;2;Halb-Coop;61.70;63.42;1.73;True;+1;False
40;16;male;2;Halb-Coop;63.42;64.85;1.43;True;-1;False
41;16;male;2;Halb-Coop;64.85;68.92;4.07;True;-1;False
42;16;male;2;Halb-Coop;68.92;72.05;3.13;True;+1;False
43;16;male;2;Halb-Coop;72.05;72.97;0.92;True;+1;False
44;16;male;2;Halb-Coop;72.97;76.23;3.26;True;+1;False
45;16;male;2;Halb-Coop;76.23;77.84;1.60;True;+1;False
46;16;male;2;Halb-Coop;77.84;79.26;1.42;True;+1;False
47;16;male;2;Halb-Coop;79.26;80.46;1.20;True;+1;False
48;16;male;2;Halb-Coop;80.46;83.73;3.27;True;+1;False
49;16;male;2;Halb-Coop;83.73;85.83;2.10;True;+1;False
50;16;male;2;Halb-Coop;85.83;86.83;1.00;True;+1;False
51;16;male;2;Halb-Coop;86.83;90.35;3.52;True;+1;False
52;16;male;2;Halb-Coop;90.35;92.14;1.79;True;+1;False
53;16;male;2;Halb-Coop;92.14;93.22;1.09;True;+1;False
54;16;male;2;Halb-Coop;93.22;94.18;0.95;True;+1;False
55;16;male;2;Halb-Coop;94.18;95.34;1.16;True;+1;False
56;16;male;2;Halb-Coop;95.34;98.41;3.08;True;+1;False
57;16;male;2;Halb-Coop;98.41;99.35;0.94;True;+1;False
58;16;male;2;Halb-Coop;99.35;100.71;1.35;True;+1;False
59;16;male;2;Halb-Coop;100.71;101.62;0.92;True;+1;False
60;16;male;2;Halb-Coop;101.62;104.15;2.53;True;+1;False
61;16;male;2;Halb-Coop;104.15;106.28;2.13;True;+1;False
62;16;male;2;Halb-Coop;106.28;107.93;1.65;True;+1;False
63;16;male;2;Halb-Coop;107.93;110.49;2.56;True;+1;False
64;16;male;2;Halb-Coop;110.49;111.60;1.11;True;+1;False
65;16;male;2;Halb-Coop;111.60;112.97;1.36;True;+1;False
66;16;male;2;Halb-Coop;112.97;114.21;1.24;True;+1;False
67;16;male;2;Halb-Coop;114.21;115.81;1.60;True;+1;False
68;16;male;2;Halb-Coop;115.81;118.66;2.84;True;+1;False
