Task ID;Participant ID;Gender;Turn;Modus;TimestampStart;TimestampEnd;Duration;Behind;Point;Supervisor
0;16;male;3;Singleplayer;0,00;1,39;1,39;True;+1;False
1;16;male;3;Singleplayer;1,39;4,33;2,94;True;+1;False
2;16;male;3;Singleplayer;4,33;5,57;1,24;True;+1;False
3;16;male;3;Singleplayer;5,57;6,63;1,07;True;+1;False
4;16;male;3;Singleplayer;6,63;7,72;1,09;True;+1;False
5;16;male;3;Singleplayer;7,72;12,14;4,42;True;+1;False
6;16;male;3;Singleplayer;12,14;13,39;1,25;True;+1;False
7;16;male;3;Singleplayer;13,39;14,88;1,48;True;+1;False
8;16;male;3;Singleplayer;14,88;15,92;1,04;True;+1;False
9;16;male;3;Singleplayer;15,92;17,50;1,58;True;+1;False
10;16;male;3;Singleplayer;17,50;18,51;1,01;True;+1;False
11;16;male;3;Singleplayer;18,51;19,46;0,95;True;+1;False
12;16;male;3;Singleplayer;19,46;20,37;0,91;True;+1;False
13;16;male;3;Singleplayer;20,37;21,80;1,43;True;+1;False
14;16;male;3;Singleplayer;21,80;23,41;1,60;True;+1;False
15;16;male;3;Singleplayer;23,41;25,01;1,61;True;+1;False
16;16;male;3;Singleplayer;25,01;26,04;1,03;True;-1;False
17;16;male;3;Singleplayer;26,04;29,97;3,92;True;+1;False
18;16;male;3;Singleplayer;29,97;31,39;1,43;True;+1;False
19;16;male;3;Singleplayer;31,39;32,43;1,04;True;+1;False
20;16;male;3;Singleplayer;32,43;33,46;1,03;True;+1;False
21;16;male;3;Singleplayer;33,46;34,45;0,99;True;+1;False
22;16;male;3;Singleplayer;34,45;35,71;1,26;True;+1;False
23;16;male;3;Singleplayer;35,71;37,32;1,62;True;+1;False
24;16;male;3;Singleplayer;37,32;38,41;1,09;True;+1;False
25;16;male;3;Singleplayer;38,41;39,44;1,03;True;+1;False
26;16;male;3;Singleplayer;39,44;40,42;0,98;True;+1;False
27;16;male;3;Singleplayer;40,42;41,58;1,16;True;+1;False
28;16;male;3;Singleplayer;41,58;42,65;1,07;True;+1;False
29;16;male;3;Singleplayer;42,65;43,85;1,20;True;-1;False
30;16;male;3;Singleplayer;43,85;51,39;7,54;True;+1;False
31;16;male;3;Singleplayer;51,39;53,27;1,88;True;+1;False
32;16;male;3;Singleplayer;53,27;54,86;1,59;True;+1;False
33;16;male;3;Singleplayer;54,86;55,92;1,06;True;+1;False
34;16;male;3;Singleplayer;55,92;57,61;1,69;True;+1;False
35;16;male;3;Singleplayer;57,61;58,55;0,94;True;+1;False
36;16;male;3;Singleplayer;58,55;60,45;1,89;True;+1;False
37;16;male;3;Singleplayer;60,45;61,68;1,23;True;+1;False
38;16;male;3;Singleplayer;61,68;62,78;1,10;True;+1;False
39;16;male;3;Singleplayer;62,78;64,72;1,94;True;+1;False
40;16;male;3;Singleplayer;64,72;65,98;1,26;True;+1;False
41;16;male;3;Singleplayer;65,98;67,30;1,32;True;+1;False
42;16;male;3;Singleplayer;67,30;68,49;1,19;True;+1;False
43;16;male;3;Singleplayer;68,49;69,83;1,34;True;+1;False
44;16;male;3;Singleplayer;69,83;70,80;0,97;True;+1;False
45;16;male;3;Singleplayer;70,80;72,21;1,41;True;+1;False
46;16;male;3;Singleplayer;72,21;75,16;2,96;True;+1;False
47;16;male;3;Singleplayer;75,16;76,65;1,49;True;+1;False
48;16;male;3;Singleplayer;76,65;77,74;1,09;True;+1;False
49;16;male;3;Singleplayer;77,74;78,93;1,19;True;+1;False
50;16;male;3;Singleplayer;78,93;79,74;0,81;True;+1;False
51;16;male;3;Singleplayer;79,74;81,84;2,10;True;+1;False
52;16;male;3;Singleplayer;81,84;83,48;1,64;True;+1;False
53;16;male;3;Singleplayer;83,48;86,16;2,67;True;+1;False
54;16;male;3;Singleplayer;86,16;87,59;1,44;True;+1;False
55;16;male;3;Singleplayer;87,59;89,30;1,71;True;+1;False
56;16;male;3;Singleplayer;89,30;90,51;1,20;True;+1;False
57;16;male;3;Singleplayer;90,51;92,07;1,56;True;+1;False
58;16;male;3;Singleplayer;92,07;93,02;0,95;True;+1;False
59;16;male;3;Singleplayer;93,02;93,96;0,94;True;+1;False
60;16;male;3;Singleplayer;93,96;95,15;1,19;True;+1;False
61;16;male;3;Singleplayer;95,15;96,56;1,41;True;+1;False
62;16;male;3;Singleplayer;96,56;98,16;1,60;True;+1;False
63;16;male;3;Singleplayer;98,16;99,26;1,10;True;+1;False
64;16;male;3;Singleplayer;99,26;100,53;1,27;True;+1;False
65;16;male;3;Singleplayer;100,53;103,07;2,54;True;+1;False
66;16;male;3;Singleplayer;103,07;103,97;0,90;True;+1;False
67;16;male;3;Singleplayer;103,97;105,27;1,31;True;+1;False
68;16;male;3;Singleplayer;105,27;106,33;1,05;True;+1;False
69;16;male;3;Singleplayer;106,33;107,44;1,11;True;+1;False
70;16;male;3;Singleplayer;107,44;108,63;1,20;True;+1;False
71;16;male;3;Singleplayer;108,63;109,84;1,20;True;+1;False
72;16;male;3;Singleplayer;109,84;110,95;1,11;True;+1;False
73;16;male;3;Singleplayer;110,95;113,17;2,22;True;+1;False
74;16;male;3;Singleplayer;113,17;114,12;0,96;True;0;False
75;16;male;3;Singleplayer;114,12;117,61;3,49;True;+1;False
76;16;male;3;Singleplayer;117,61;118,74;1,13;True;+1;False
77;16;male;3;Singleplayer;118,74;119,90;1,16;True;-1;False
