Task ID;Participant ID;Gender;Turn;Modus;TimestampStart;TimestampEnd;Duration;Behind;Point;Supervisor
0;9;male;1;Halb-Coop;0.00;2.76;2.75;True;+1;False
1;9;male;1;Halb-Coop;2.76;4.85;2.09;True;+1;False
2;9;male;1;Halb-Coop;4.85;7.51;2.66;True;+1;False
3;9;male;1;Halb-Coop;7.51;9.25;1.74;False;+1;False
4;9;male;1;Halb-Coop;9.25;10.58;1.33;False;+1;False
5;9;male;1;Halb-Coop;10.58;11.73;1.15;False;+1;False
6;9;male;1;Halb-Coop;11.73;12.80;1.07;False;+1;False
7;9;male;1;Halb-Coop;12.80;14.97;2.17;False;-1;False
8;9;male;1;Halb-Coop;14.97;16.88;1.91;True;+1;False
9;9;male;1;Halb-Coop;16.88;19.27;2.39;True;+1;False
10;9;male;1;Halb-Coop;19.27;21.72;2.45;True;+1;False
11;9;male;1;Halb-Coop;21.72;23.82;2.09;True;+1;False
12;9;male;1;Halb-Coop;23.82;24.87;1.05;True;+1;False
13;9;male;1;Halb-Coop;24.87;26.27;1.40;True;+1;False
14;9;male;1;Halb-Coop;26.27;27.49;1.22;True;+1;False
15;9;male;1;Halb-Coop;27.49;28.49;1.00;False;+1;False
16;9;male;1;Halb-Coop;28.49;30.45;1.96;True;+1;False
17;9;male;1;Halb-Coop;30.45;32.88;2.44;True;+1;False
18;9;male;1;Halb-Coop;32.88;33.98;1.10;True;+1;False
19;9;male;1;Halb-Coop;33.98;34.94;0.96;True;+1;False
20;9;male;1;Halb-Coop;34.94;36.04;1.09;True;+1;False
21;9;male;1;Halb-Coop;36.04;37.30;1.27;False;+1;False
22;9;male;1;Halb-Coop;37.30;40.39;3.09;True;-1;False
23;9;male;1;Halb-Coop;40.39;43.45;3.06;True;+1;False
24;9;male;1;Halb-Coop;43.45;46.68;3.22;True;+1;False
25;9;male;1;Halb-Coop;46.68;48.59;1.92;True;+1;False
26;9;male;1;Halb-Coop;48.59;50.68;2.09;True;+1;False
27;9;male;1;Halb-Coop;50.68;52.29;1.60;True;+1;False
28;9;male;1;Halb-Coop;52.29;54.11;1.82;True;+1;False
29;9;male;1;Halb-Coop;54.11;57.66;3.55;True;-1;False
30;9;male;1;Halb-Coop;57.66;59.37;1.71;True;+1;False
31;9;male;1;Halb-Coop;59.37;60.85;1.47;True;+1;False
32;9;male;1;Halb-Coop;60.85;62.37;1.52;True;+1;False
33;9;male;1;Halb-Coop;62.37;64.38;2.01;True;+1;False
34;9;male;1;Halb-Coop;64.38;65.19;0.82;True;+1;False
35;9;male;1;Halb-Coop;65.19;66.08;0.89;True;+1;False
36;9;male;1;Halb-Coop;66.08;67.97;1.89;True;+1;False
37;9;male;1;Halb-Coop;67.97;69.27;1.30;True;+1;False
38;9;male;1;Halb-Coop;69.27;70.20;0.93;True;+1;False
39;9;male;1;Halb-Coop;70.20;73.21;3.01;True;-1;False
40;9;male;1;Halb-Coop;73.21;75.33;2.11;True;+1;False
41;9;male;1;Halb-Coop;75.33;79.96;4.64;True;+1;False
42;9;male;1;Halb-Coop;79.96;84.09;4.12;True;+1;False
43;9;male;1;Halb-Coop;84.09;86.36;2.28;True;+1;False
44;9;male;1;Halb-Coop;86.36;87.29;0.93;True;+1;False
45;9;male;1;Halb-Coop;87.29;89.41;2.11;True;+1;False
46;9;male;1;Halb-Coop;89.41;91.17;1.77;True;+1;False
47;9;male;1;Halb-Coop;91.17;93.23;2.06;True;+1;False
48;9;male;1;Halb-Coop;93.23;96.85;3.61;True;-1;False
49;9;male;1;Halb-Coop;96.85;98.63;1.78;True;+1;False
50;9;male;1;Halb-Coop;98.63;100.49;1.86;True;+1;False
51;9;male;1;Halb-Coop;100.49;101.50;1.01;True;+1;False
52;9;male;1;Halb-Coop;101.50;102.82;1.32;True;+1;False
53;9;male;1;Halb-Coop;102.82;104.05;1.23;True;+1;False
54;9;male;1;Halb-Coop;104.05;107.62;3.57;True;+1;False
55;9;male;1;Halb-Coop;107.62;108.58;0.96;True;+1;False
56;9;male;1;Halb-Coop;108.58;110.06;1.48;True;+1;False
57;9;male;1;Halb-Coop;110.06;111.73;1.66;True;+1;False
58;9;male;1;Halb-Coop;111.73;115.03;3.31;True;+1;False
59;9;male;1;Halb-Coop;115.03;116.33;1.29;True;+1;False
60;9;male;1;Halb-Coop;116.33;117.64;1.32;True;+1;False
61;9;male;1;Halb-Coop;117.64;119.35;1.71;True;+1;False
