Task ID;Participant ID;Gender;Turn;Modus;TimestampStart;TimestampEnd;Duration;Behind;Point;Supervisor
0;7;female;2;Versus 2;0.00;5.52;5.52;True;+1;False
1;7;female;2;Versus 2;5.52;9.90;4.38;True;+1;False
2;7;female;2;Versus 2;9.90;12.27;2.37;True;+1;False
3;7;female;2;Versus 2;12.27;14.07;1.80;True;+1;False
4;7;female;2;Versus 2;14.07;16.56;2.49;False;+1;False
5;7;female;2;Versus 2;16.56;25.81;9.25;True;0;False
6;7;female;2;Versus 2;25.81;29.26;3.44;True;-1;False
7;7;female;2;Versus 2;29.26;37.36;8.10;True;+1;False
8;7;female;2;Versus 2;37.36;39.96;2.60;True;+1;False
9;7;female;2;Versus 2;39.96;43.37;3.42;True;+1;False
10;7;female;2;Versus 2;43.37;45.25;1.87;True;+1;False
11;7;female;2;Versus 2;45.25;46.83;1.58;True;+1;False
12;7;female;2;Versus 2;46.83;49.19;2.36;True;+1;False
13;7;female;2;Versus 2;49.19;51.06;1.87;True;+1;False
14;7;female;2;Versus 2;51.06;65.41;14.36;True;+1;False
15;7;female;2;Versus 2;65.41;67.93;2.52;True;+1;False
16;7;female;2;Versus 2;67.93;70.06;2.13;True;+1;False
17;7;female;2;Versus 2;70.06;72.01;1.95;True;+1;False
18;7;female;2;Versus 2;72.01;73.89;1.88;True;+1;False
19;7;female;2;Versus 2;73.89;75.82;1.93;True;+1;False
20;7;female;2;Versus 2;75.82;78.42;2.60;True;+1;False
21;7;female;2;Versus 2;78.42;81.64;3.22;True;+1;False
22;7;female;2;Versus 2;81.64;92.15;10.52;True;+1;False
23;7;female;2;Versus 2;92.15;94.33;2.17;True;+1;False
24;7;female;2;Versus 2;94.33;96.18;1.86;True;+1;False
25;7;female;2;Versus 2;96.18;98.37;2.18;True;+1;False
26;7;female;2;Versus 2;98.37;100.62;2.25;True;+1;False
27;7;female;2;Versus 2;100.62;101.84;1.22;True;+1;False
28;7;female;2;Versus 2;101.84;104.20;2.36;True;+1;False
29;7;female;2;Versus 2;104.20;106.25;2.05;True;+1;False
30;7;female;2;Versus 2;106.25;108.50;2.25;True;+1;False
31;7;female;2;Versus 2;108.50;110.25;1.74;True;+1;False
32;7;female;2;Versus 2;110.25;111.45;1.20;True;+1;False
33;7;female;2;Versus 2;111.45;113.64;2.19;True;+1;False
34;7;female;2;Versus 2;113.64;115.40;1.76;True;+1;False
35;7;female;2;Versus 2;115.40;116.91;1.52;True;+1;False
36;7;female;2;Versus 2;116.91;119.76;2.85;True;+1;False
